population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
3228,1,-0.00629779766918226,-0.00199111981489652,0.000406659017180067,-0.0014368009734238,-0.00374536105180279,-0.00260024154576133,-0.00102220786798268,-0.00442150943024355,-0.0107601380988738,-0.0121343312273297,-0.00675225304581861,-0.0021852985201154,-0.00346868312507342,-0.00457549232910948,0.0019232399744995,0.0110107817672209,0.00984214568583353,-0.00372426403226478,-0.0156677586378235,-0.0129490260830645,-0.000297109702056098,0.00624444194420759,-0.000204787852252863,-0.0101039811721264,-0.0111793830581759,-0.00345252009920372,0.00271894185110599,0.000263631000103182,-0.00721604781133212,-0.0110688444324485,-0.00716597830621968,0.00113171997471206,0.00747518820192128,0.00838532044168949,0.0053215623374161,0.00228845306402725,0.00177521978781314,0.00281437195636469,0.00285118004961471,0.00110704579524135,-0.000656491236999068,-1,-1,-1
3229,1,-0.0113033261049413,-0.0113304723929953,-0.0117125543540507,-0.0121339954842679,-0.0119298424725161,-0.0109170622852007,-0.00960103987192129,-0.00854133754715292,-0.00776002165094813,-0.00691222065391744,-0.00583813709760872,-0.0047007810925318,-0.00367761081731754,-0.00282948193717447,-0.00233048066716668,-0.0025343912988971,-0.00359584424715681,-0.00515735381479765,-0.00661222413319795,-0.00760237556950605,-0.00806863541331487,-0.00790036475844147,-0.00685842171578194,-0.0049537479380018,-0.00265240950352474,-0.000484708085384922,0.00142973742082791,0.00325183280414193,0.00490013317608551,0.00595319827187746,0.00616374430229283,0.00584561300714781,0.0055520450247189,0.00545405686187889,0.00521410318602844,0.00445050300299338,0.00316257854788055,0.00167868043711661,0.000354306584235187,-0.000583852457918754,-0.00103906550545579,-1,-1,-1
3231,1,-0.00822907740273127,-0.0072523691184595,-0.00627601329322436,-0.00550671087712262,-0.00493949871119848,-0.00436854520313634,-0.00371604556114047,-0.00318778253650509,-0.00302953883767054,-0.00325773537144181,-0.00373612678790547,-0.00441251730829051,-0.00530871047088699,-0.00628730632537655,-0.00699802923616677,-0.00715584925978907,-0.00682254887316003,-0.00635116313760609,-0.00607640668160225,-0.00608728151932492,-0.00624361291652759,-0.00633373118407798,-0.00623016821700251,-0.00598240666753563,-0.00579855133955587,-0.00587728142631627,-0.00618447747420786,-0.0063971146848904,-0.00612719668254724,-0.00524509190529759,-0.00398724585430416,-0.00274992135103125,-0.00180181072838392,-0.00120377504099456,-0.000947052358331479,-0.00106565665245451,-0.00156156565499632,-0.00227375742328306,-0.00291873753109984,-0.00329700949888556,-0.00342425059092671,-1,-1,-1
3234,1,-0.0251799522168018,-0.0244940345914037,-0.0237046392671625,-0.0228061918571585,-0.0218130136141039,-0.0207621539761463,-0.0196591112813526,-0.0184870207614778,-0.0172835321341437,-0.0161494916646094,-0.0151453154756011,-0.0142172000389118,-0.0132695722619758,-0.0122919819276587,-0.0113749209281458,-0.0106098768522834,-0.0100113457951733,-0.00953176261394484,-0.00910598182111355,-0.00866458961312955,-0.0081447804001048,-0.00753069316844468,-0.00687811598005816,-0.00627161585735458,-0.00575015622064956,-0.00528233105587506,-0.00480599870371978,-0.00427255748954125,-0.00365544444337207,-0.00294812492622809,-0.00218494275993431,-0.00146553358448143,-0.000934312124200476,-0.000704942520703411,-0.000781157663731213,-0.00104184755932513,-0.00131067220499237,-0.00146013773631193,-0.00147147348174903,-0.00141248318558762,-0.00136425373785798,-1,-1,-1
3235,1,-0.0118630867833534,-0.0116334732039429,-0.0105193111498499,-0.00962529213003771,-0.00927079998598263,-0.00894029344487907,-0.00811395581143498,-0.00683496107041875,-0.00558915148261324,-0.00490964239935537,-0.00501119868945121,-0.00554780809174121,-0.0057950997077813,-0.00533834793159293,-0.00457665063577861,-0.00437866012216798,-0.00532931217463578,-0.00747131328210643,-0.0104941113934363,-0.0136874430102276,-0.0158160804722791,-0.0157051640655789,-0.0132577119503667,-0.009585658736076,-0.00600175851854237,-0.00324419601059187,-0.00171941018325028,-0.00174442856299994,-0.00298417019798483,-0.00416928144024339,-0.00415944530107032,-0.00311977836180075,-0.0019970981863576,-0.00106877718935189,6.55543806519776e-05,0.00101297488589366,0.000219314232608819,-0.00326950593716979,-0.00830077185258021,-0.0125426768444428,-0.0146046116829533,-1,-1,-1
3237,1,-0.000479206768097873,-0.00176487097146272,-0.00506812367123344,-0.0058340256774575,-0.00278087088784118,-0.000576049645693355,-0.00373798639142553,-0.0095511213286732,-0.0107067119739669,-0.00492534626698871,0.00193974696363297,0.0039165072516032,0.00261739208332756,0.00405356151034486,0.0100006208421315,0.016138034311839,0.0180442992226135,0.015801767931826,0.0126783464414099,0.0120658521571276,0.0157263183238988,0.021808433005764,0.0238884258507951,0.0156097567896698,-0.00136692783753034,-0.0163329251559617,-0.0190156338414758,-0.00913482756893713,0.0045856555318653,0.0126584967146939,0.0104724130172487,-0.000656278527456644,-0.0136183315608499,-0.0186170617577446,-0.0117059165484761,-0.000577624746325944,0.00299043123774134,-0.00265413666928005,-0.00753174206787877,-0.00448368485995621,0.00126568415930517,-1,-1,-1
3238,1,-0.0148778579648604,-0.0139751444562513,-0.012843330971291,-0.01149136714433,-0.00997029663837112,-0.0083580977681148,-0.00672803877510353,-0.00513798546160849,-0.00363593410738505,-0.00226054232500295,-0.00104891030982956,-6.33244854171267e-05,0.000608576626768609,0.000926540066682469,0.00098178459268905,0.000964996131944673,0.00100995036732165,0.00107930476477358,0.00103246415617719,0.00079241598806068,0.000406889281009626,-5.00503140792308e-05,-0.000577207220043841,-0.00120407694258895,-0.00187155655313598,-0.00240377623971921,-0.00261727283789903,-0.00245143931564995,-0.00200051683622549,-0.0014421573247243,-0.000932987122016726,-0.000534390113561822,-0.000204752702226974,0.000133494770473974,0.000499318863629084,0.000821243177006714,0.00100737636234427,0.00104157860285603,0.000995855409039792,0.000952612819782761,0.000938081949687253,-1,-1,-1
3239,1,-0.00675573448293498,-0.00597615461948764,-0.00492910413782854,-0.00361794083329681,-0.00202799825695743,-0.000142475271691089,0.00200700296654222,0.00430815542678586,0.00660865874078442,0.00880002233963773,0.010845658798646,0.0127169619978279,0.014331401475554,0.0155953986302456,0.0165116520352419,0.0172131626997428,0.0178745809565561,0.0185978429606285,0.0193755093075076,0.0201254683658805,0.0207388325832109,0.0211254387014412,0.0212574934001567,0.0211717475314018,0.0209088741269103,0.0204640148423313,0.0198341529338431,0.0191092032556389,0.0184611165081167,0.0180136318216256,0.0177596355344651,0.0176399859379361,0.0176561716451056,0.0178249770647452,0.0180272398641264,0.0180062293011503,0.017598420761324,0.0169369099279018,0.0163498252523091,0.0160495756759291,0.0159788909496767,-1,-1,-1
3240,1,-0.0235765183216869,-0.012264079537373,-0.00281240166096408,-0.00127442843580883,-0.0102299369674765,-0.0240523805626587,-0.03192964897171,-0.0278262859456635,-0.0158702461709177,-0.0041895704090924,0.00416103851264493,0.0109766200244414,0.0156656194457141,0.0135784306332318,0.00277095288509099,-0.0116846756455773,-0.0227296697598849,-0.0280443250085061,-0.0291708080354991,-0.026404714157563,-0.0186107648416378,-0.00768820139448678,0.000630852692261152,0.00190799583234469,-0.00297616832002134,-0.00985026261590094,-0.0156805719113571,-0.0201713810477315,-0.0247344341397431,-0.0312548382788169,-0.040490674215625,-0.0497801700483704,-0.0528697245682261,-0.0441297997651446,-0.0240579999507832,-0.000479361290921299,0.0159678580018711,0.0183600918115268,0.00766401100982128,-0.00778024563180546,-0.0179212179266595,-1,-1,-1
3243,1,-0.00457819346851773,-0.00548765789871108,-0.0113213130414314,-0.00552244579859673,0.00699941009367933,0.00357211341645192,-0.0187966222835141,-0.0324223997100644,-0.0159470359728856,0.0144308491081967,0.0264603613283391,0.0143216484761091,0.00118280717306019,0.00296285008614439,0.00928438460025349,0.00508425541302548,-0.00575203844408956,-0.00950317139979828,-0.00454287716960355,-0.000531133259410899,-0.000673693145516796,0.00147584218001984,0.00762291547365401,0.00965624141665555,0.00306253097815345,-0.00408323421138124,-0.00188291422961351,0.00773475623945585,0.0145538181250531,0.0131175969657168,0.00607526473939568,-0.00214610049774555,-0.00814042423934258,-0.00811819119851731,-0.00143106393642367,0.00462136863000506,0.00128879297850781,-0.00865357358053775,-0.0121125240781513,-0.00341071432899276,0.00700583583757342,-1,-1,-1
3244,1,-0.0276644384642,-0.0324613945140355,-0.0405848506753237,-0.0438881066007666,-0.0409057700187276,-0.035764373872173,-0.0309777539719726,-0.0258605691262025,-0.0209718431440928,-0.01918038607803,-0.0213766204078675,-0.0248115271973272,-0.0270995418069901,-0.0288822102515391,-0.0309375163603192,-0.031488204008061,-0.0287408310956981,-0.0240942240389276,-0.0202267727466146,-0.0172144740026164,-0.0130876556100332,-0.00765666940253551,-0.00347586990488047,-0.00308799676568816,-0.00707266146091801,-0.0145756269298086,-0.0239085589583862,-0.0326931073620054,-0.0392986665793484,-0.0443425582055883,-0.0490817544798733,-0.0522122915022235,-0.05021846332994,-0.0413881948991578,-0.0277351215891272,-0.0126502011957819,0.0010776111758283,0.0103499232587453,0.0121878975290657,0.0076008052347098,0.00265179636631527,-1,-1,-1
3245,1,-0.0156760420664668,-0.0159549139057722,-0.0160581612594588,-0.015031793845929,-0.0136142731157813,-0.0134252211764003,-0.0147677023058599,-0.0156058503671768,-0.0138340792189648,-0.0106187991970217,-0.00992550958249994,-0.0136957084162084,-0.0186813185393486,-0.0197709737644947,-0.0160917535438774,-0.0120693715304954,-0.0121732476260834,-0.0161638088629295,-0.0202692372962185,-0.0217603844838832,-0.0211396033442108,-0.0204906800021893,-0.0209733767067615,-0.0219533751589054,-0.0218253308465199,-0.0196497070355144,-0.0163811481541678,-0.0141760269458022,-0.0139664162488164,-0.0142271916348577,-0.0130369252906795,-0.0109602984096915,-0.0106074363248791,-0.013257232832776,-0.017197991257637,-0.0198637494368696,-0.0204566779907356,-0.0197579617730865,-0.0184729879976377,-0.0169550597382118,-0.0158760188194305,-1,-1,-1
3246,1,0.0296330207141123,0.0296330207141415,0.0296330207142249,0.0296330207143933,0.0296330207146766,0.0296330207150702,0.0296330207155364,0.0296330207160333,0.0296330207165367,0.0296330207170251,0.029633020717467,0.0296330207178416,0.0296330207181607,0.029633020718447,0.029633020718686,0.0296330207188186,0.029633020718791,0.029633020718606,0.0296330207183134,0.0296330207179676,0.0296330207176094,0.0296330207172823,0.0296330207170428,0.0296330207169362,0.029633020716966,0.0296330207170903,0.0296330207172513,0.0296330207174068,0.0296330207175385,0.0296330207176356,0.0296330207176784,0.0296330207176455,0.0296330207175386,0.0296330207173886,0.0296330207172328,0.029633020717083,0.029633020716935,0.029633020716798,0.0296330207167012,0.029633020716659,0.0296330207166526,-1,-1,-1
8543,1,0.0422761758280532,0.0405413547398568,0.0375564781903679,0.0336864178057963,0.0297345081575429,0.026540831721124,0.0245665147651124,0.023963384959889,0.0247334194670528,0.0265045270454516,0.0284193121953482,0.0297468994929651,0.0305743660653474,0.0314776219287656,0.0325302783776524,0.0331433379607927,0.033012087873328,0.0326809220614186,0.0327875617817389,0.033090550245528,0.0326928214994252,0.0310690445984971,0.0285033364490042,0.0256792224655372,0.0232924674157527,0.02199771068879,0.022188746958183,0.0236385645731935,0.0257107686783271,0.0281008340425364,0.0310254824627597,0.0344483273253108,0.037472709073505,0.0389471563877792,0.0386208871309016,0.0374133247370753,0.0365287833559302,-1,-1,-1,-1,-1,-1,-1
8544,1,0.00418824081465796,0.0041882408142967,0.00418824081368574,0.00418824081288138,0.00418824081175306,0.00418824081006852,0.00418824080773839,0.00418824080484004,0.00418824080142421,0.00418824079742874,0.00418824079280766,0.00418824078763591,0.00418824078203939,0.00418824077611124,0.00418824076997926,0.00418824076391233,0.00418824075828517,0.00418824075341317,0.00418824074945412,0.00418824074641333,0.00418824074414259,0.00418824074236479,0.00418824074079305,0.00418824073932256,0.00418824073809632,0.00418824073737101,0.00418824073730206,0.00418824073784574,0.00418824073879609,0.0041882407398901,0.00418824074092683,0.00418824074182067,0.00418824074256385,0.00418824074313173,0.00418824074347546,0.0041882407435998,0.00418824074360791,-1,-1,-1,-1,-1,-1,-1
3680,1,0.00115870592192979,0.00117283737646279,0.00121418567390918,0.00128970140357465,0.00139259939613212,0.00151163023847323,0.00164132089579772,0.00177863779161869,0.00191429245804176,0.00203539443253176,0.00213699589021332,0.0022253775033092,0.00230917252754881,0.00239267672979371,0.00247948295197142,0.00257631109345513,0.00268774964955698,0.00280989778015606,0.00293445950707394,0.00305869092034095,0.00318769339619096,0.003327724184643,0.00348159978383089,0.00365092429602432,0.00383784737230086,0.0040414667807287,0.00425451311732195,0.00446589472270587,0.00466570148267009,0.00484755082640853,0.00500954643266316,0.00515593376856338,0.00529580119801354,0.00543626431258537,0.00557638408498184,0.00570889699492949,0.00582601332445343,0.00592072117735043,0.00598496922190428,0.00601336811383657,0.00601132093784784,0.00599537218304991,0.00598180470660448,0.00597624271930486
2908,1,-0.00533252796524286,-0.00332344379952088,-0.00102422915887879,0.000947105577267737,0.002035387518038,0.00219888051560979,0.00182298044762319,0.00117490669418308,0.000106024424624485,-0.001609396927444,-0.00375893060293286,-0.00568768410850329,-0.0068286685392922,-0.00714855778954637,-0.00704646619240479,-0.00688817760292459,-0.00667995032184721,-0.006138760280052,-0.00501622309375227,-0.00337877091244931,-0.00164545760130352,-0.000371565888262704,6.97328585198553e-05,-0.000308587716621234,-0.00114679942795826,-0.00197664914869589,-0.00249441377053639,-0.00269974342314183,-0.00280729042411432,-0.00297850653300891,-0.00309065748858151,-0.00279369970770771,-0.00185962211390456,-0.000487554068002827,0.000791678687800723,0.00155862685889052,0.00184764613690158,0.00203828130402228,0.00243119656577351,0.00296035579221787,0.00332170441608115,-1,-1,-1
2912,1,-0.00982316373440891,-0.00974832173352343,-0.00965760650581718,-0.00955737301980339,-0.00944875419956514,-0.00933114908480559,-0.00920654996159434,-0.00907984176281796,-0.00895638718309953,-0.00883994328094243,-0.00873131761016776,-0.00862723101002289,-0.00852032097270543,-0.00840103800322455,-0.0082601990889299,-0.00809084660811557,-0.00788983138102295,-0.00765952287463012,-0.00740825032261036,-0.0071484154373157,-0.00689369492756592,-0.0066567741389835,-0.0064464441448579,-0.00626358308122735,-0.00610033167587815,-0.0059468601196272,-0.00580114869100234,-0.00567043355419017,-0.00556108677344572,-0.00546903601869844,-0.00538395544329498,-0.00530290550072035,-0.00523540950729717,-0.0051920619757527,-0.00517067224022713,-0.00515814551078692,-0.00514607223744448,-0.00513968481593038,-0.00514804966413029,-0.00516803013334247,-0.00518395396093638,-1,-1,-1
2915,1,-0.00364564597216471,0.00175862833962218,0.00384121111460353,0.00120397745683033,-0.00197216861025869,-0.00247159154364725,-0.00107110917218105,0.000836340841677122,0.00372449837316705,0.00752364563015137,0.00947311924805901,0.00682921927004834,0.000854750218064311,-0.00364402786836836,-0.00283706973959499,0.00253043423082566,0.00770652662323385,0.00814651890961324,0.00409583892334991,0.000775997714794224,0.00238456215663402,0.00608909826487728,0.00489698046073817,-0.00246786436259921,-0.00823711273768548,-0.00532228079657024,0.00267446172485498,0.00626484659060595,0.00341679548433096,0.00152904487179053,0.00506920343773714,0.00845505693399988,0.00570491647033681,0.00124756865595649,0.0036868585905095,0.0117572663035187,0.0152823413964498,0.0105339107930402,0.00589307949202642,0.00867334822722286,0.0142170468145771,-1,-1,-1
2917,1,0.000543685361727553,0.000458868885424679,0.000498466230459349,0.000690178990011781,0.000958926139409177,0.00122646189142483,0.00149194232711591,0.00180507577114475,0.00219334787246006,0.00264223575573608,0.00312942899860491,0.00364579609602245,0.004181803522327,0.00472022368844871,0.00525554724315391,0.00580546571349028,0.00638462304497445,0.00696446463839984,0.00746339311174748,0.0077786108054797,0.00783786820669896,0.00764424976679023,0.00728898377171661,0.00691245904574556,0.00662756241115436,0.0064653340332419,0.00639465462299293,0.00639212626565466,0.0064828611047264,0.00671346193372802,0.00710311411445796,0.00763373081655061,0.00827278366509071,0.00897762847888972,0.00967284277968783,0.0102515478043658,0.0106299986719345,0.0108065613476715,0.0108556947832714,0.0108610737886082,0.0108622373827059,-1,-1,-1
2918,1,-0.00291771886508951,-0.00286452913854418,-0.00279823453184913,-0.00272045409665012,-0.00263064796407753,-0.00252407771579422,-0.00239222810816808,-0.0022267928761438,-0.00202439312929026,-0.00178776516921864,-0.00152322608906486,-0.00123838257111453,-0.000941942535731544,-0.000642810714689079,-0.000346893213878596,-5.55453897654878e-05,0.000231000281933458,0.000509439601769412,0.000774590039058998,0.00102332878634503,0.00125302504624636,0.0014554208882378,0.00161802980513792,0.0017378781891223,0.00183327819392554,0.00193645740652681,0.00207114438773837,0.00223735937675706,0.00241661609299859,0.00258798552798489,0.00273853419635894,0.0028638328666557,0.00296414169988402,0.00303995741132723,0.0030885570963568,0.00310624117922187,0.00309748183980985,0.00308005827247138,0.00307434012203134,0.00308475456538926,0.00309703401662587,-1,-1,-1
2931,1,-0.0135062841365494,0.00523146919857753,0.00764152495582748,-0.0116987693624673,-0.0267174842268874,-0.0186513447309062,-0.00536934906210718,-0.0136893085447498,-0.0349078217470657,-0.0362947702060088,-0.0151052361943856,-0.00636634807433123,-0.0239955403069155,-0.0305002931845126,0.00303739176284867,0.0358237443741736,0.00711020464310286,-0.0619315668746695,-0.0777556321223782,-0.00561530487521478,0.0655255849455989,0.0361291421192234,-0.0631454965318815,-0.107405439112066,-0.0437479101471014,0.0456205299660747,0.0623944817131588,0.0140665273832028,-0.0221419989209619,-0.0129169610572927,0.00944246122976,0.0187581535495258,0.0276318731606155,0.0426866901925486,0.0385675171552381,-0.000515279547595671,-0.0483978511133748,-0.0726629897220922,-0.0779678170299695,-0.0871046547720959,-0.0996677324504353,-1,-1,-1
2933,1,0.00235513219234385,0.00235513219237826,0.00235513219242134,0.00235513219247374,0.00235513219253103,0.00235513219258965,0.00235513219264605,0.0023551321926949,0.00235513219273242,0.00235513219276395,0.00235513219279926,0.00235513219284278,0.00235513219289141,0.0023551321929387,0.00235513219298245,0.00235513219302286,0.00235513219307237,0.00235513219314232,0.00235513219324335,0.00235513219337946,0.00235513219353245,0.00235513219368966,0.00235513219383687,0.00235513219397676,0.00235513219412198,0.0023551321942763,0.00235513219444061,0.00235513219461159,0.00235513219477967,0.00235513219494177,0.00235513219509276,0.00235513219522865,0.00235513219533945,0.00235513219541117,0.00235513219543426,0.0023551321954205,0.00235513219539318,0.00235513219536854,0.00235513219534766,0.00235513219532946,0.00235513219531769,-1,-1,-1
2949,1,-0.00372733136612841,-0.00374046250346632,-0.00377274297561309,-0.00370865659907399,-0.00349982645761299,-0.00318566959617411,-0.00282282890024943,-0.00240825758121554,-0.00188487798897419,-0.00122542768426848,-0.000495653707573818,0.00018405666857868,0.00073676842587822,0.001167665953828,0.00150313603749513,0.00172566242030731,0.00179866537790463,0.00173392075805451,0.00158426415040869,0.00136049575696245,0.00100202714715841,0.000468475013461089,-0.000154492723802968,-0.00067128418690271,-0.000894489776519847,-0.000733065358063889,-0.000193062708469693,0.000651405892912515,0.00167415649395491,0.0027295843476961,0.00370808489488039,0.00455133743535474,0.00520608019432078,0.00560212008945427,0.00571636614764959,0.00563525527636566,0.0054974248791394,0.00537004605545255,0.00522852870676238,0.00506511425455003,0.00495028937507236,-1,-1,-1
2972,1,0.0173610792860472,0.00623848000980218,0.000331997094931147,0.00299577373778021,0.00448456217354884,-0.00205697045504386,-0.0116954338323612,-0.014848583704494,-0.00713793462347964,0.00786805738063376,0.0203452244512755,0.0196894572649229,0.00558932494307832,-0.00634395036399693,0.000617735619256515,0.0209214889254477,0.0289398948065747,0.0127000173320523,-0.00434714344961515,0.00972824111343433,0.0495467181408542,0.0717090862213474,0.0473109581136005,0.00164996003823013,-0.0128614653963054,0.0209579559142771,0.0640318822507934,0.0654341608421149,0.0182334813277074,-0.0350380855761133,-0.0477338498047503,-0.0138429907267991,0.0306572738310417,0.0453978804574302,0.0227580359580101,-0.00987687411336549,-0.021214923688303,-0.00617072591474468,0.0156998687941763,0.0266177996783505,0.0274444413672096,-1,-1,-1
2976,1,0.00198913383134264,0.00803631819381531,0.0080608567071607,0.00174563088445398,-0.00537607382721841,-0.00658057010850249,2.38488221802613e-05,0.00909767730581279,0.0117356011091956,0.00342664277233953,-0.0104904828326506,-0.0186803598376031,-0.014566702401688,-0.00249014567832589,0.0075757253944837,0.00969986266686246,0.00525434281104992,-0.0003861820619534,-0.00104787687802388,0.00728404600318819,0.0204012435771521,0.0237977271371623,0.00577267719969665,-0.0234582871752128,-0.0345953886953455,-0.0109049860382788,0.0270483352033536,0.0402541035658627,0.0162275427346186,-0.0159494594294991,-0.0209042680113773,0.00241182188761752,0.0248908735919824,0.0254058641191893,0.0112507680327024,0.000618207553936906,-0.00162506262517406,-0.00362514091984653,-0.0106072156398273,-0.0189413526063553,-0.0235956019830626,-1,-1,-1
2980,1,-0.0171051040868944,-0.0170170703589172,-0.0168926227810319,-0.0167364171131444,-0.0165414683313864,-0.0163083539972947,-0.0160567398525833,-0.0158072288629298,-0.015555722622081,-0.0152754823379484,-0.0149440493195462,-0.0145584148528823,-0.0141212660722824,-0.0136238517866235,-0.0130535939185091,-0.0124152673587072,-0.0117339998869491,-0.0110360011890158,-0.0103342541255093,-0.00963469190196342,-0.00894625309953734,-0.00827736692332615,-0.00762913026845891,-0.00700254221561458,-0.00641128093589416,-0.00587724587280558,-0.00540989417861293,-0.00499548129365446,-0.00460863319904581,-0.00422854671896511,-0.00384272390360241,-0.00344681555621518,-0.00305299449039398,-0.00269434854315254,-0.00240561818615492,-0.00219213085639158,-0.00202364318584258,-0.00186513039490754,-0.00171176493254754,-0.00159045893917842,-0.00152848904003577,-1,-1,-1
2981,1,0.00402015461223504,0.00401708375686127,0.00400688437604513,0.00399079258297541,0.00397570112528689,0.00397080370963798,0.00398218194631195,0.00401031897120468,0.00405227730901958,0.00410529981975749,0.00416792864257798,0.00423866442219256,0.00431510212739872,0.00439487674255767,0.00447673556728412,0.00456012438907832,0.00464413424098115,0.00472742270460158,0.00480892905229885,0.00488803417405387,0.00496399982536327,0.00503579798909781,0.00510269720701773,0.00516466352616551,0.005221997785678,0.0052748867367659,0.00532349649588881,0.00536813619591514,0.00540893635468387,0.00544553862248198,0.00547748404298476,0.00550484396304929,0.00552814059749607,0.00554770997404164,0.00556354075401777,0.00557577975735435,0.00558497184974216,0.00559161598643843,0.00559585363742454,0.00559789603958327,0.0055984869682062,-1,-1,-1
2983,1,-0.00932099283530563,-0.00914946082991885,-0.00892257942564179,-0.00862782617512592,-0.00825924919566656,-0.0078310812364244,-0.00736766290847235,-0.00688571274939886,-0.00639566035612271,-0.00591483739338461,-0.00546543447795422,-0.0050576016561138,-0.00468371296334757,-0.00432942353503107,-0.00397936739332339,-0.00361135687368863,-0.00320227273468354,-0.00275217557510343,-0.00229324275489551,-0.00186028195316823,-0.00145457945978478,-0.00104688858858493,-0.000612123548450527,-0.00014885531650155,0.000331328282503263,0.000814258625924102,0.00127720519138885,0.00168976872728566,0.00203428863035682,0.00231655124249885,0.00254543128261331,0.00271323126489653,0.00281490678423668,0.00288199902797404,0.00297325105303359,0.00312074052314082,0.00329719225232472,0.00344562924974268,0.0035327761263082,0.00356664383068661,0.00357393394370642,-1,-1,-1
2989,1,-0.0113947908974397,-0.0112764682778386,-0.0110966532995013,-0.0108736293943841,-0.0106118757087351,-0.0102987355683358,-0.00993712101220601,-0.00956484843300642,-0.00922148691619107,-0.0089009739441317,-0.00855632124591488,-0.00815232327397919,-0.00769647095212611,-0.00721477224960138,-0.00671783879066673,-0.00620458460340617,-0.00568473022493715,-0.00517702057939251,-0.0046871321544899,-0.00420159136203457,-0.00370317972130163,-0.00318074725516854,-0.00262519792046384,-0.00202959727154589,-0.00139465989303017,-0.00071983421589894,1.42250235004027e-05,0.00083560087299811,0.00173881552804933,0.00266158561800306,0.00351817565347051,0.00425297779739758,0.00485408414400557,0.00532780684602069,0.00568327469639707,0.00594129461514065,0.00613293873638077,0.00627579776027432,0.00636498775261807,0.00639901975163121,0.00640156112426649,-1,-1,-1
2991,1,0.00103567315320041,0.000985806091504005,0.000861591844481424,0.00066578256606864,0.000483515923780264,0.000419838552542684,0.000517464780103061,0.000744117303403069,0.00104679211955039,0.00139342614400795,0.00176102282108959,0.00211533200043545,0.00243023147014887,0.00271913501511767,0.00302234710843463,0.00335972899205161,0.003711476998842,0.00404565064882922,0.00434262704677002,0.00458465037723255,0.00474823809375546,0.0048361466637844,0.00491033299704124,0.0050646726223611,0.0053549689866591,0.00576773245320583,0.00625873544848354,0.00680264585802126,0.00739579235361099,0.00802965963073743,0.00868194980465442,0.00932667916602037,0.00993629046899724,0.010479344372161,0.0109357096670842,0.0113143315041853,0.0116371180456859,0.0119012614467829,0.0120772098759729,0.0121541075129429,0.0121686207764905,-1,-1,-1
2999,1,-0.0322414863164275,-0.0301843910769872,-0.0273440627378142,-0.0242459237514218,-0.022107712439028,-0.0216750427151848,-0.02244271269731,-0.023159059879311,-0.0229434716916069,-0.0218156558958452,-0.0203531292060406,-0.0191052489090962,-0.0182941024713555,-0.0177959413057324,-0.0172572633402267,-0.0163265979011612,-0.0149000573436163,-0.0131467182657604,-0.0112971692480711,-0.00950199041933109,-0.00794281148400167,-0.00693913292609072,-0.00674363316756077,-0.00720209659587123,-0.00775528463897501,-0.00787537393102622,-0.00745776349874394,-0.00672262401510881,-0.00578184372551283,-0.00441742245008281,-0.00234443673835394,0.000323592989193711,0.00290084414607195,0.0044600193768225,0.00444082440119709,0.00307788046505142,0.00130362544896223,0.000153117254749868,8.3039851195954e-05,0.000724445043181143,0.00129413944398182,-1,-1,-1
3003,1,-0.00419415963452696,-0.00406364492930267,-0.00394603046299624,-0.00385616968033031,-0.00384202399679057,-0.00395657462752397,-0.00420672130128219,-0.00453180655674523,-0.00483789536022183,-0.00506391485762736,-0.00522569542006779,-0.00539632688401281,-0.00563233993847956,-0.00591044317687883,-0.0061411216266406,-0.00625017216518919,-0.00623708006052781,-0.00613818488737183,-0.00594174268302805,-0.00557424993426026,-0.00499030966506231,-0.00425239311899994,-0.00348713460515226,-0.00276960475150834,-0.00209236184971773,-0.00146152094099228,-0.000978175858661112,-0.000775114367079222,-0.000879708491926978,-0.00118143864885412,-0.00154263764081031,-0.00190415098596453,-0.00226508486850896,-0.00260144001413243,-0.00285665473831986,-0.00300694572312465,-0.00309009405308769,-0.00315383464564445,-0.00320526170159297,-0.00322939310550319,-0.00323144012098597,-1,-1,-1
3006,1,-0.00269427557946617,-0.00269656177103736,-0.00269758416959362,-0.00269402977146677,-0.00268636500637183,-0.00267515164893768,-0.00265352513297769,-0.00260760441596095,-0.00252762992234,-0.00241681839432813,-0.00228680498314429,-0.00214697033170946,-0.0020019248881276,-0.00185641819512271,-0.00171502900480128,-0.00157498939394059,-0.00142543198131713,-0.00125862268001299,-0.00107937486435807,-0.000899439425918455,-0.000724345228316728,-0.000549240727026487,-0.000365833826445963,-0.000169387265491719,3.90659056993536e-05,0.000250961528752064,0.000449704183706642,0.000618019219545587,0.00074940178291967,0.000849195292145069,0.000922789690085704,0.00096824411018831,0.000984788842193496,0.000983001250800697,0.000978262695906007,0.000975625064413385,0.000969323534219788,0.000957705933604905,0.000949513412452765,0.000951305851355819,0.000956976069035123,-1,-1,-1
