genus_species,realm_general2,lat_lon_1,lat_lon_2,elev_1,elev_2,mean_yearly_max_temp1,mean_yearly_max_temp2,distance,temp_difference,distance_km
Notemigonus crysoleucas,Freshwater,29.48_-81.68,45.83_-78.42,NA,NA,31.473903442491324,12.855208410763893,1842183.1550993396,18.61869503172743,1842.1831550993395
Notemigonus crysoleucas,Freshwater,29.48_-81.68,39.201_-92.177,NA,NA,31.473903442491324,26.065557520225703,1447670.3162508146,5.408345922265621,1447.6703162508145
Notemigonus crysoleucas,Freshwater,35.66_-97.47,41.65_-82.83,NA,NA,27.96153945442709,24.373418013541674,1434079.497114977,3.5881214408854163,1434.0794971149771
Notemigonus crysoleucas,Freshwater,35.66_-97.47,45.83_-78.42,NA,NA,27.96153945442709,12.855208410763893,1957268.1734034535,15.106331043663197,1957.2681734034536
Notemigonus crysoleucas,Freshwater,35.66_-97.47,39.201_-92.177,NA,NA,27.96153945442709,26.065557520225703,611596.8658092956,1.8959819342013873,611.5968658092955
Notemigonus crysoleucas,Freshwater,41.65_-82.83,45.83_-78.42,NA,NA,24.373418013541674,12.855208410763893,584874.8100743287,11.51820960277778,584.8748100743287
Notemigonus crysoleucas,Freshwater,41.65_-82.83,39.201_-92.177,NA,NA,24.373418013541674,26.065557520225703,837154.9944136395,1.692139506684029,837.1549944136395
Notemigonus crysoleucas,Freshwater,45.83_-78.42,39.201_-92.177,NA,NA,12.855208410763893,26.065557520225703,1345710.245431851,13.21034910946181,1345.7102454318508
Notothenia coriiceps,Marine,-64.77_-64.06,-64.1_-62.6,NA,NA,1.9827499985694885,2.2427500009536745,102375.81345628071,0.26000000238418597,102.37581345628071
Notothenia coriiceps,Marine,-64.77_-64.06,-64_-64.06,NA,NA,1.9827499985694885,2.2872500110417606,85716.00791081955,0.3045000124722721,85.71600791081956
Notothenia coriiceps,Marine,-64.77_-64.06,-64_-64.540946,NA,NA,1.9827499985694885,2.2417499877512457,88785.42889688667,0.25899998918175715,88.78542889688667
Notothenia coriiceps,Marine,-64.1_-62.6,-64_-64.06,NA,NA,2.2427500009536745,2.2872500110417606,71983.68734125642,0.04450001008808613,71.98368734125641
Notothenia coriiceps,Marine,-64.1_-62.6,-64_-64.540946,NA,NA,2.2427500009536745,2.2417499877512457,95196.49574048155,0.0010000132024288177,95.19649574048155
Notothenia coriiceps,Marine,-64_-64.06,-64_-64.540946,NA,NA,2.2872500110417606,2.2417499877512457,23469.749792960847,0.045500023290514946,23.469749792960847
Notropis atherinoides,Freshwater,34.86_-96.73,35.66_-97.47,NA,NA,29.956406958984378,27.96153945442709,111602.42278767073,1.9948675045572877,111.60242278767073
Notropis atherinoides,Freshwater,34.86_-96.73,41.65_-82.83,NA,NA,29.956406958984378,24.373418013541674,1428277.6036380122,5.582988945442704,1428.2776036380121
Notropis atherinoides,Freshwater,34.86_-96.73,42.08_-81.34,NA,NA,29.956406958984378,24.373418013541674,1560140.1512168914,5.582988945442704,1560.1401512168914
Notropis atherinoides,Freshwater,34.86_-96.73,43.64_-79.49,NA,NA,29.956406958984378,23.837574027630215,1773216.2572866553,6.118832931354163,1773.2162572866553
Notropis atherinoides,Freshwater,34.86_-96.73,34.95_-92.49,NA,NA,29.956406958984378,27.86477036197917,387184.3382081532,2.091636597005209,387.1843382081532
Notropis atherinoides,Freshwater,34.86_-96.73,47.29_-89.98,NA,NA,29.956406958984378,21.703730648098965,1493718.0044344042,8.252676310885413,1493.7180044344043
Notropis atherinoides,Freshwater,35.66_-97.47,41.65_-82.83,NA,NA,27.96153945442709,24.373418013541674,1434079.497114977,3.5881214408854163,1434.0794971149771
Notropis atherinoides,Freshwater,35.66_-97.47,42.08_-81.34,NA,NA,27.96153945442709,24.373418013541674,1566522.7289080995,3.5881214408854163,1566.5227289080995
Notropis atherinoides,Freshwater,35.66_-97.47,43.64_-79.49,NA,NA,27.96153945442709,23.837574027630215,1773229.0980642373,4.123965426796875,1773.2290980642372
Notropis atherinoides,Freshwater,35.66_-97.47,34.95_-92.49,NA,NA,27.96153945442709,27.86477036197917,459213.05971184967,0.09676909244792142,459.21305971184967
Notropis atherinoides,Freshwater,35.66_-97.47,47.29_-89.98,NA,NA,27.96153945442709,21.703730648098965,1435837.8929448742,6.257808806328125,1435.8378929448743
Notropis atherinoides,Freshwater,41.65_-82.83,42.08_-81.34,NA,NA,24.373418013541674,24.373418013541674,132471.7017434985,0,132.4717017434985
Notropis atherinoides,Freshwater,41.65_-82.83,43.64_-79.49,NA,NA,24.373418013541674,23.837574027630215,351899.4051981047,0.535843985911459,351.89940519810466
Notropis atherinoides,Freshwater,41.65_-82.83,34.95_-92.49,NA,NA,24.373418013541674,27.86477036197917,1124933.2901880774,3.491352348437495,1124.9332901880773
Notropis atherinoides,Freshwater,41.65_-82.83,47.29_-89.98,NA,NA,24.373418013541674,21.703730648098965,845920.3868293538,2.6696873654427087,845.9203868293538
Notropis atherinoides,Freshwater,42.08_-81.34,43.64_-79.49,NA,NA,24.373418013541674,23.837574027630215,230086.39144535127,0.535843985911459,230.08639144535127
Notropis atherinoides,Freshwater,42.08_-81.34,34.95_-92.49,NA,NA,24.373418013541674,27.86477036197917,1252387.2046653102,3.491352348437495,1252.3872046653103
Notropis atherinoides,Freshwater,42.08_-81.34,47.29_-89.98,NA,NA,24.373418013541674,21.703730648098965,895700.4811953522,2.6696873654427087,895.7004811953522
Notropis atherinoides,Freshwater,43.64_-79.49,34.95_-92.49,NA,NA,23.837574027630215,27.86477036197917,1476707.775876742,4.027196334348954,1476.707775876742
Notropis atherinoides,Freshwater,43.64_-79.49,47.29_-89.98,NA,NA,23.837574027630215,21.703730648098965,913210.6542763193,2.1338433795312497,913.2106542763194
Notropis atherinoides,Freshwater,34.95_-92.49,47.29_-89.98,NA,NA,27.86477036197917,21.703730648098965,1389511.5539680382,6.1610397138802035,1389.5115539680382
Notropis rubellus,Freshwater,42.6_-78.47,38.859194_-93.035753,NA,NA,20.54786186527778,26.28381066354167,1295373.0164431052,5.7359487982638875,1295.3730164431051
Notropis rubellus,Freshwater,42.6_-78.47,36.94_-81.05,NA,NA,20.54786186527778,15.70184874227431,667526.3788104032,4.8460131230034715,667.5263788104031
Notropis rubellus,Freshwater,38.859194_-93.035753,36.94_-81.05,NA,NA,26.28381066354167,15.70184874227431,1073449.5701670803,10.581961921267359,1073.4495701670803
Notropis stramineus,Freshwater,42.6_-78.47,39.076718_-92.410055,NA,NA,20.54786186527778,26.065557520225703,1236059.0300658776,5.5176956549479215,1236.0590300658776
Oncorhynchus kisutch,Freshwater,47.37_-120.26,47.227642_-123.380616,NA,NA,17.236821788802086,19.790175025,236104.43756924194,2.553353236197914,236.10443756924195
Oncorhynchus kisutch,Freshwater,47.37_-120.26,47.936263_-122.944682,NA,NA,17.236821788802086,14.11337317777778,210940.5753819943,3.1234486110243065,210.9405753819943
Oncorhynchus kisutch,Freshwater,47.37_-120.26,48.037584_-124.274831,NA,NA,17.236821788802086,17.98515087291667,309771.64719366125,0.7483290841145838,309.77164719366124
Oncorhynchus kisutch,Freshwater,47.227642_-123.380616,47.936263_-122.944682,NA,NA,19.790175025,14.11337317777778,85405.00946054688,5.676801847222221,85.40500946054688
Oncorhynchus kisutch,Freshwater,47.227642_-123.380616,48.037584_-124.274831,NA,NA,19.790175025,17.98515087291667,112377.30525357234,1.8050241520833303,112.37730525357235
Oncorhynchus kisutch,Freshwater,47.936263_-122.944682,48.037584_-124.274831,NA,NA,14.11337317777778,17.98515087291667,99742.77253253269,3.8717776951388903,99.74277253253268
Oncorhynchus mykiss,Freshwater,-36.41_148.63,36.94_-81.05,NA,NA,20.92923144118924,15.70184874227431,15653486.353428522,5.227382698914932,15653.486353428521
Oncorhynchus mykiss,Freshwater,-36.41_148.63,36.96_-92.67,NA,NA,20.92923144118924,25.20593408880209,14664791.736422922,4.276702647612847,14664.791736422923
Oncorhynchus mykiss,Freshwater,-36.41_148.63,47.29_-89.98,NA,NA,20.92923144118924,21.703730648098965,15149857.974159876,0.7744992069097236,15149.857974159875
Oncorhynchus mykiss,Freshwater,-36.41_148.63,48.16_-86.74,NA,NA,20.92923144118924,21.703730648098965,15401634.031828094,0.7744992069097236,15401.634031828095
Oncorhynchus mykiss,Freshwater,-36.41_148.63,44.567047_-110.843414,NA,NA,20.92923144118924,10.39369274444445,13516160.94233665,10.53553869674479,13516.16094233665
Oncorhynchus mykiss,Freshwater,-36.41_148.63,38.63_-121.22,NA,NA,20.92923144118924,16.991914693446184,12451225.099050544,3.9373167477430577,12451.225099050544
Oncorhynchus mykiss,Freshwater,36.94_-81.05,36.96_-92.67,NA,NA,15.70184874227431,25.20593408880209,1033100.5843738513,9.504085346527779,1033.1005843738512
Oncorhynchus mykiss,Freshwater,36.94_-81.05,47.29_-89.98,NA,NA,15.70184874227431,21.703730648098965,1365880.7121975366,6.001881905824655,1365.8807121975367
Oncorhynchus mykiss,Freshwater,36.94_-81.05,48.16_-86.74,NA,NA,15.70184874227431,21.703730648098965,1332369.2382631444,6.001881905824655,1332.3692382631443
Oncorhynchus mykiss,Freshwater,36.94_-81.05,44.567047_-110.843414,NA,NA,15.70184874227431,10.39369274444445,2634685.307895188,5.308155997829859,2634.685307895188
Oncorhynchus mykiss,Freshwater,36.94_-81.05,38.63_-121.22,NA,NA,15.70184874227431,16.991914693446184,3510778.7833538754,1.290065951171874,3510.7787833538755
Oncorhynchus mykiss,Freshwater,36.96_-92.67,47.29_-89.98,NA,NA,25.20593408880209,21.703730648098965,1170982.5796639794,3.5022034407031235,1170.9825796639793
Oncorhynchus mykiss,Freshwater,36.96_-92.67,48.16_-86.74,NA,NA,25.20593408880209,21.703730648098965,1337203.5045619053,3.5022034407031235,1337.2035045619052
Oncorhynchus mykiss,Freshwater,36.96_-92.67,44.567047_-110.843414,NA,NA,25.20593408880209,10.39369274444445,1745109.365706453,14.812241344357638,1745.109365706453
Oncorhynchus mykiss,Freshwater,36.96_-92.67,38.63_-121.22,NA,NA,25.20593408880209,16.991914693446184,2508166.940653828,8.214019395355905,2508.166940653828
Oncorhynchus mykiss,Freshwater,47.29_-89.98,48.16_-86.74,NA,NA,21.703730648098965,21.703730648098965,261211.33861462103,0,261.211338614621
Oncorhynchus mykiss,Freshwater,47.29_-89.98,44.567047_-110.843414,NA,NA,21.703730648098965,10.39369274444445,1638440.7455229913,11.310037903654514,1638.4407455229914
Oncorhynchus mykiss,Freshwater,47.29_-89.98,38.63_-121.22,NA,NA,21.703730648098965,16.991914693446184,2699393.493306519,4.711815954652781,2699.393493306519
Oncorhynchus mykiss,Freshwater,48.16_-86.74,44.567047_-110.843414,NA,NA,21.703730648098965,10.39369274444445,1885996.9332574739,11.310037903654514,1885.9969332574738
Oncorhynchus mykiss,Freshwater,48.16_-86.74,38.63_-121.22,NA,NA,21.703730648098965,16.991914693446184,2953962.1343931537,4.711815954652781,2953.9621343931535
Oncorhynchus mykiss,Freshwater,44.567047_-110.843414,38.63_-121.22,NA,NA,10.39369274444445,16.991914693446184,1086198.219502871,6.598221949001733,1086.1982195028709
Osmerus mordax,Freshwater,42.08_-81.34,51.51_-86.68,NA,NA,24.373418013541674,4.047637885894104,1125107.9538109063,20.32578012764757,1125.1079538109063
Pagothenia borchgrevinki,Marine,-77.5_165,-77.51_166.38,NA,NA,-0.5672500004991886,-0.4672500051092358,33254.42838565634,0.0999999953899528,33.25442838565634
Perca flavescens,Freshwater,41.65_-82.83,43.64_-79.49,NA,NA,24.373418013541674,23.837574027630215,351899.4051981047,0.535843985911459,351.89940519810466
Perca flavescens,Freshwater,41.65_-82.83,45.73_-78.4,NA,NA,24.373418013541674,12.855208410763893,577240.0546416522,11.51820960277778,577.2400546416521
Perca flavescens,Freshwater,41.65_-82.83,42.08_-81.34,NA,NA,24.373418013541674,24.373418013541674,132471.7017434985,0,132.4717017434985
Perca flavescens,Freshwater,41.65_-82.83,36.94_-81.05,NA,NA,24.373418013541674,15.70184874227431,546242.1632376254,8.671569271267364,546.2421632376254
Perca flavescens,Freshwater,41.65_-82.83,46.62_-92.65,NA,NA,24.373418013541674,11.388427887673615,958864.5331008212,12.984990125868059,958.8645331008212
Perca flavescens,Freshwater,43.64_-79.49,45.73_-78.4,NA,NA,23.837574027630215,12.855208410763893,248130.39029543733,10.982365616866321,248.13039029543734
Perca flavescens,Freshwater,43.64_-79.49,42.08_-81.34,NA,NA,23.837574027630215,24.373418013541674,230086.39144535127,0.535843985911459,230.08639144535127
Perca flavescens,Freshwater,43.64_-79.49,36.94_-81.05,NA,NA,23.837574027630215,15.70184874227431,757470.2071023483,8.135725285355905,757.4702071023484
Perca flavescens,Freshwater,43.64_-79.49,46.62_-92.65,NA,NA,23.837574027630215,11.388427887673615,1083930.3398543878,12.4491461399566,1083.9303398543877
Perca flavescens,Freshwater,45.73_-78.4,42.08_-81.34,NA,NA,12.855208410763893,24.373418013541674,469700.2032400755,11.51820960277778,469.7002032400755
Perca flavescens,Freshwater,45.73_-78.4,36.94_-81.05,NA,NA,12.855208410763893,15.70184874227431,1003094.200326555,2.8466403315104163,1003.094200326555
Perca flavescens,Freshwater,45.73_-78.4,46.62_-92.65,NA,NA,12.855208410763893,11.388427887673615,1101388.7944512705,1.4667805230902786,1101.3887944512705
Perca flavescens,Freshwater,42.08_-81.34,36.94_-81.05,NA,NA,24.373418013541674,15.70184874227431,572722.898264362,8.671569271267364,572.722898264362
Perca flavescens,Freshwater,42.08_-81.34,46.62_-92.65,NA,NA,24.373418013541674,11.388427887673615,1031039.6784591146,12.984990125868059,1031.0396784591146
Perca flavescens,Freshwater,36.94_-81.05,46.62_-92.65,NA,NA,15.70184874227431,11.388427887673615,1442048.366867949,4.313420854600695,1442.048366867949
Pimephales notatus,Freshwater,35.66_-97.47,39.97_-82.81,NA,NA,27.96153945442709,20.407030702777778,1373564.506847205,7.554508751649312,1373.5645068472052
Pimephales notatus,Freshwater,35.66_-97.47,41.65_-82.83,NA,NA,27.96153945442709,24.373418013541674,1434079.497114977,3.5881214408854163,1434.0794971149771
Pimephales notatus,Freshwater,35.66_-97.47,42.6_-78.47,NA,NA,27.96153945442709,20.54786186527778,1808039.8829448605,7.413677589149309,1808.0398829448604
Pimephales notatus,Freshwater,35.66_-97.47,43.64_-79.49,NA,NA,27.96153945442709,23.837574027630215,1773229.0980642373,4.123965426796875,1773.2290980642372
Pimephales notatus,Freshwater,35.66_-97.47,38.524_-92.472,NA,NA,27.96153945442709,22.50102274565973,546305.214884011,5.460516708767361,546.305214884011
Pimephales notatus,Freshwater,35.66_-97.47,39.490383_-84.325019,NA,NA,27.96153945442709,23.024564947786466,1234186.0112356425,4.936974506640624,1234.1860112356426
Pimephales notatus,Freshwater,35.66_-97.47,39.53_-76.77,NA,NA,27.96153945442709,19.686806690625005,1871377.3740367575,8.274732763802085,1871.3773740367576
Pimephales notatus,Freshwater,35.66_-97.47,42.08_-81.34,NA,NA,27.96153945442709,24.373418013541674,1566522.7289080995,3.5881214408854163,1566.5227289080995
Pimephales notatus,Freshwater,35.66_-97.47,36.94_-81.05,NA,NA,27.96153945442709,15.70184874227431,1478156.6481189583,12.25969071215278,1478.1566481189584
Pimephales notatus,Freshwater,39.97_-82.81,41.65_-82.83,NA,NA,20.407030702777778,24.373418013541674,187024.334459477,3.9663873107638956,187.024334459477
Pimephales notatus,Freshwater,39.97_-82.81,42.6_-78.47,NA,NA,20.407030702777778,20.54786186527778,466270.0172259331,0.14083116250000316,466.2700172259331
Pimephales notatus,Freshwater,39.97_-82.81,43.64_-79.49,NA,NA,20.407030702777778,23.837574027630215,492651.2009866257,3.4305433248524366,492.65120098662567
Pimephales notatus,Freshwater,39.97_-82.81,38.524_-92.472,NA,NA,20.407030702777778,22.50102274565973,847905.6569224243,2.0939920428819505,847.9056569224243
Pimephales notatus,Freshwater,39.97_-82.81,39.490383_-84.325019,NA,NA,20.407030702777778,23.024564947786466,140259.8323432364,2.617534245008688,140.2598323432364
Pimephales notatus,Freshwater,39.97_-82.81,39.53_-76.77,NA,NA,20.407030702777778,19.686806690625005,519159.85396619496,0.720224012152773,519.159853966195
Pimephales notatus,Freshwater,39.97_-82.81,42.08_-81.34,NA,NA,20.407030702777778,24.373418013541674,265340.0432097076,3.9663873107638956,265.3400432097076
Pimephales notatus,Freshwater,39.97_-82.81,36.94_-81.05,NA,NA,20.407030702777778,15.70184874227431,370530.66567671386,4.705181960503468,370.53066567671385
Pimephales notatus,Freshwater,41.65_-82.83,42.6_-78.47,NA,NA,24.373418013541674,20.54786186527778,375139.5704659213,3.8255561482638925,375.1395704659213
Pimephales notatus,Freshwater,41.65_-82.83,43.64_-79.49,NA,NA,24.373418013541674,23.837574027630215,351899.4051981047,0.535843985911459,351.89940519810466
Pimephales notatus,Freshwater,41.65_-82.83,38.524_-92.472,NA,NA,24.373418013541674,22.50102274565973,891204.5284781737,1.872395267881945,891.2045284781736
Pimephales notatus,Freshwater,41.65_-82.83,39.490383_-84.325019,NA,NA,24.373418013541674,23.024564947786466,271607.78612981085,1.3488530657552076,271.60778612981085
Pimephales notatus,Freshwater,41.65_-82.83,39.53_-76.77,NA,NA,24.373418013541674,19.686806690625005,563847.5598288787,4.686611322916669,563.8475598288787
Pimephales notatus,Freshwater,41.65_-82.83,42.08_-81.34,NA,NA,24.373418013541674,24.373418013541674,132471.7017434985,0,132.4717017434985
Pimephales notatus,Freshwater,41.65_-82.83,36.94_-81.05,NA,NA,24.373418013541674,15.70184874227431,546242.1632376254,8.671569271267364,546.2421632376254
Pimephales notatus,Freshwater,42.6_-78.47,43.64_-79.49,NA,NA,20.54786186527778,23.837574027630215,142378.0728870408,3.2897121623524335,142.3780728870408
Pimephales notatus,Freshwater,42.6_-78.47,38.524_-92.472,NA,NA,20.54786186527778,22.50102274565973,1266186.4010690579,1.9531608803819474,1266.1864010690579
Pimephales notatus,Freshwater,42.6_-78.47,39.490383_-84.325019,NA,NA,20.54786186527778,23.024564947786466,600981.7748894637,2.476703082508685,600.9817748894636
Pimephales notatus,Freshwater,42.6_-78.47,39.53_-76.77,NA,NA,20.54786186527778,19.686806690625005,370317.92668721074,0.8610551746527761,370.31792668721073
Pimephales notatus,Freshwater,42.6_-78.47,42.08_-81.34,NA,NA,20.54786186527778,24.373418013541674,243129.77888652578,3.8255561482638925,243.12977888652577
Pimephales notatus,Freshwater,42.6_-78.47,36.94_-81.05,NA,NA,20.54786186527778,15.70184874227431,667526.3788104032,4.8460131230034715,667.5263788104031
Pimephales notatus,Freshwater,43.64_-79.49,38.524_-92.472,NA,NA,23.837574027630215,22.50102274565973,1227255.014205764,1.3365512819704861,1227.2550142057642
Pimephales notatus,Freshwater,43.64_-79.49,39.490383_-84.325019,NA,NA,23.837574027630215,23.024564947786466,612595.8754577227,0.8130090798437486,612.5958754577227
Pimephales notatus,Freshwater,43.64_-79.49,39.53_-76.77,NA,NA,23.837574027630215,19.686806690625005,510432.47257451597,4.15076733700521,510.43247257451594
Pimephales notatus,Freshwater,43.64_-79.49,42.08_-81.34,NA,NA,23.837574027630215,24.373418013541674,230086.39144535127,0.535843985911459,230.08639144535127
Pimephales notatus,Freshwater,43.64_-79.49,36.94_-81.05,NA,NA,23.837574027630215,15.70184874227431,757470.2071023483,8.135725285355905,757.4702071023484
Pimephales notatus,Freshwater,38.524_-92.472,39.490383_-84.325019,NA,NA,22.50102274565973,23.024564947786466,712642.0558919954,0.5235422021267375,712.6420558919955
Pimephales notatus,Freshwater,38.524_-92.472,39.53_-76.77,NA,NA,22.50102274565973,19.686806690625005,1360757.13261465,2.8142160550347235,1360.7571326146501
Pimephales notatus,Freshwater,38.524_-92.472,42.08_-81.34,NA,NA,22.50102274565973,24.373418013541674,1023614.4903392114,1.872395267881945,1023.6144903392114
Pimephales notatus,Freshwater,38.524_-92.472,36.94_-81.05,NA,NA,22.50102274565973,15.70184874227431,1020237.9690954672,6.799174003385419,1020.2379690954673
Pimephales notatus,Freshwater,39.490383_-84.325019,39.53_-76.77,NA,NA,23.024564947786466,19.686806690625005,648681.7125910758,3.337758257161461,648.6817125910758
Pimephales notatus,Freshwater,39.490383_-84.325019,42.08_-81.34,NA,NA,23.024564947786466,24.373418013541674,382574.5530956598,1.3488530657552076,382.57455309565984
Pimephales notatus,Freshwater,39.490383_-84.325019,36.94_-81.05,NA,NA,23.024564947786466,15.70184874227431,403243.7691608324,7.322716205512156,403.2437691608324
Pimephales notatus,Freshwater,39.53_-76.77,42.08_-81.34,NA,NA,19.686806690625005,24.373418013541674,478278.97200429894,4.686611322916669,478.2789720042989
Pimephales notatus,Freshwater,39.53_-76.77,36.94_-81.05,NA,NA,19.686806690625005,15.70184874227431,472322.87309156323,3.9849579483506954,472.3228730915632
Pimephales notatus,Freshwater,42.08_-81.34,36.94_-81.05,NA,NA,24.373418013541674,15.70184874227431,572722.898264362,8.671569271267364,572.722898264362
Pomoxis nigromaculatus,Freshwater,46.78_-94.7,42.08_-81.34,NA,NA,12.636439195572919,24.373418013541674,1181821.36355308,11.736978817968755,1181.8213635530801
Pomoxis nigromaculatus,Freshwater,46.78_-94.7,40.2_-89.47,NA,NA,12.636439195572919,21.765489919618062,845075.9701171967,9.129050724045143,845.0759701171967
Pomoxis nigromaculatus,Freshwater,42.08_-81.34,40.2_-89.47,NA,NA,24.373418013541674,21.765489919618062,712653.4773223945,2.6079280939236114,712.6534773223945
Rhinichthys atratulus,Freshwater,35.96_-83.92,42.6_-78.47,NA,NA,23.11523773285591,20.54786186527778,875265.3569590427,2.5673758675781286,875.2653569590427
Rhinichthys atratulus,Freshwater,35.96_-83.92,43.64_-79.49,NA,NA,23.11523773285591,23.837574027630215,934754.3258183164,0.7223362947743048,934.7543258183164
Rhinichthys atratulus,Freshwater,35.96_-83.92,42.86_-78.83,NA,NA,23.11523773285591,24.373418013541674,883676.4608098982,1.2581802806857638,883.6764608098982
Rhinichthys atratulus,Freshwater,42.6_-78.47,43.64_-79.49,NA,NA,20.54786186527778,23.837574027630215,142378.0728870408,3.2897121623524335,142.3780728870408
Rhinichthys atratulus,Freshwater,42.6_-78.47,42.86_-78.83,NA,NA,20.54786186527778,24.373418013541674,41282.68187684103,3.8255561482638925,41.28268187684103
Rhinichthys atratulus,Freshwater,43.64_-79.49,42.86_-78.83,NA,NA,23.837574027630215,24.373418013541674,101994.5434770854,0.535843985911459,101.9945434770854
Rhinichthys cobitis,Freshwater,32.85_-110.61,32.88_-110.38,NA,NA,29.64125680082466,28.83020776223959,21763.43431277815,0.8110490385850717,21.763434312778152
Rhinichthys cobitis,Freshwater,32.85_-110.61,32.874_-110.809,NA,NA,29.64125680082466,29.64125680082466,18798.536932892337,0,18.798536932892336
Rhinichthys cobitis,Freshwater,32.88_-110.38,32.874_-110.809,NA,NA,28.83020776223959,29.64125680082466,40112.881088320544,0.8110490385850717,40.11288108832054
Rutilus rutilus,Freshwater,53.64_-2.66,52.29_18.24,NA,NA,14.170343190017364,20.733162751432292,1404196.3577014375,6.562819561414928,1404.1963577014376
Rutilus rutilus,Freshwater,53.64_-2.66,52.34_18.35,NA,NA,14.170343190017364,20.733162751432292,1410071.803618546,6.562819561414928,1410.071803618546
Rutilus rutilus,Freshwater,53.64_-2.66,58.44_38.42,NA,NA,14.170343190017364,14.043783659809034,2567018.122653124,0.12655953020833088,2567.018122653124
Rutilus rutilus,Freshwater,52.29_18.24,52.34_18.35,NA,NA,20.733162751432292,20.733162751432292,9328.222964141574,0,9.328222964141574
Rutilus rutilus,Freshwater,52.29_18.24,58.44_38.42,NA,NA,20.733162751432292,14.043783659809034,1440831.5777563034,6.689379091623259,1440.8315777563034
Rutilus rutilus,Freshwater,52.34_18.35,58.44_38.42,NA,NA,20.733162751432292,14.043783659809034,1431503.575344348,6.689379091623259,1431.503575344348
Salmo trutta,Freshwater,52.37_-1.18,52.72_18.54,NA,NA,19.12425366184896,20.261184535980906,1331388.097819369,1.136930874131945,1331.388097819369
Salmo trutta,Freshwater,52.37_-1.18,54.240113_-3.014541,NA,NA,19.12425366184896,14.563732065798616,241291.5482391356,4.560521596050345,241.29154823913558
Salmo trutta,Freshwater,52.37_-1.18,33.99_-110.15,NA,NA,19.12425366184896,23.735145191232647,8220728.239540254,4.610891529383686,8220.728239540254
Salmo trutta,Freshwater,52.37_-1.18,36.94_-81.05,NA,NA,19.12425366184896,15.70184874227431,6213910.80722069,3.4224049195746513,6213.91080722069
Salmo trutta,Freshwater,52.37_-1.18,55.04_-1.43,NA,NA,19.12425366184896,14.417676561284729,297678.6787251271,4.706577100564232,297.6786787251271
Salmo trutta,Freshwater,52.72_18.54,54.240113_-3.014541,NA,NA,20.261184535980906,14.563732065798616,1432214.7845139846,5.69745247018229,1432.2147845139846
Salmo trutta,Freshwater,52.72_18.54,33.99_-110.15,NA,NA,20.261184535980906,23.735145191232647,9181531.813446071,3.473960655251741,9181.53181344607
Salmo trutta,Freshwater,52.72_18.54,36.94_-81.05,NA,NA,20.261184535980906,15.70184874227431,7411179.9921515025,4.559335793706596,7411.179992151502
Salmo trutta,Freshwater,52.72_18.54,55.04_-1.43,NA,NA,20.261184535980906,14.417676561284729,1330804.0295331846,5.843507974696177,1330.8040295331846
Salmo trutta,Freshwater,54.240113_-3.014541,33.99_-110.15,NA,NA,14.563732065798616,23.735145191232647,8002422.842155554,9.17141312543403,8002.4228421555545
Salmo trutta,Freshwater,54.240113_-3.014541,36.94_-81.05,NA,NA,14.563732065798616,15.70184874227431,6037060.29709466,1.1381166764756934,6037.06029709466
Salmo trutta,Freshwater,54.240113_-3.014541,55.04_-1.43,NA,NA,14.563732065798616,14.417676561284729,135451.71883397826,0.14605550451388716,135.45171883397825
Salmo trutta,Freshwater,33.99_-110.15,36.94_-81.05,NA,NA,23.735145191232647,15.70184874227431,2648389.905748925,8.033296448958337,2648.3899057489252
Salmo trutta,Freshwater,33.99_-110.15,55.04_-1.43,NA,NA,23.735145191232647,14.417676561284729,8037305.9682976315,9.317468629947918,8037.305968297632
Salmo trutta,Freshwater,36.94_-81.05,55.04_-1.43,NA,NA,15.70184874227431,14.417676561284729,6111086.830664929,1.2841721809895805,6111.086830664929
Salvelinus namaycush,Freshwater,45.73_-78.4,45.76_-81.96,NA,NA,12.855208410763893,22.281126768880213,276554.63331066404,9.42591835811632,276.55463331066403
Salvelinus namaycush,Freshwater,45.73_-78.4,48.17_-91.3,NA,NA,12.855208410763893,16.592334230989593,1015830.5938162744,3.7371258202256996,1015.8305938162745
Salvelinus namaycush,Freshwater,45.73_-78.4,48.44_-90.73,NA,NA,12.855208410763893,23.7432048546441,980788.9595879429,10.887996443880208,980.7889595879429
Salvelinus namaycush,Freshwater,45.73_-78.4,51.26_-115.37,NA,NA,12.855208410763893,3.832236051562507,2764598.6477114903,9.022972359201386,2764.5986477114902
Salvelinus namaycush,Freshwater,45.76_-81.96,48.17_-91.3,NA,NA,22.281126768880213,16.592334230989593,757968.3041756881,5.68879253789062,757.9683041756881
Salvelinus namaycush,Freshwater,45.76_-81.96,48.44_-90.73,NA,NA,22.281126768880213,23.7432048546441,727896.1410190479,1.4620780857638884,727.896141019048
Salvelinus namaycush,Freshwater,45.76_-81.96,51.26_-115.37,NA,NA,22.281126768880213,3.832236051562507,2515152.792590589,18.448890717317706,2515.152792590589
Salvelinus namaycush,Freshwater,48.17_-91.3,48.44_-90.73,NA,NA,16.592334230989593,23.7432048546441,51814.21424037149,7.150870623654509,51.81421424037149
Salvelinus namaycush,Freshwater,48.17_-91.3,51.26_-115.37,NA,NA,16.592334230989593,3.832236051562507,1757946.67089718,12.760098179427086,1757.94667089718
Salvelinus namaycush,Freshwater,48.44_-90.73,51.26_-115.37,NA,NA,23.7432048546441,3.832236051562507,1787441.7687309266,19.910968803081595,1787.4417687309265
