"ID" "AIRTQ75" "BURRTQ75" "TeShadeQ75" "TeBurrQ75" "AIRTQ75_nobehav" "TeSunQ75_nobehav"
"153" 790 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338 32.8975823244396 46.5473128136761
"154" 791 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338 32.8975823244396 46.5473128136761
"155" 782 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576 26.461689975024 40.2715901893827
"156" 783 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576 26.461689975024 40.2715901893827
"157" 784 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576 26.461689975024 40.2715901893827
"158" 785 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576 26.461689975024 40.2715901893827
"159" 792 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338 32.8975823244396 46.5473128136761
"160" 793 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338 32.8975823244396 46.5473128136761
"161" 794 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338 32.8975823244396 46.5473128136761
"162" 795 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338 32.8975823244396 46.5473128136761
"163" 2852 17.7473160961141 16.523525026964 NA NA 21.7787355483332 NA
"164" 2853 17.7473160961141 16.523525026964 NA NA 21.7787355483332 NA
"165" 2854 17.7473160961141 16.523525026964 NA NA 21.7787355483332 NA
"166" 1258 28.933958257466 27.6191292198105 32.7452570523829 27.6180558413271 33.5933162513011 50.9826514489541
"167" 1259 28.933958257466 27.6191292198105 32.7452570523829 27.6180558413271 33.5933162513011 50.9826514489541
"168" 1260 28.933958257466 27.6191292198105 32.7452570523829 27.6180558413271 33.5933162513011 50.9826514489541
"169" 1261 28.933958257466 27.6191292198105 32.7452570523829 27.6180558413271 33.5933162513011 50.9826514489541
"170" 1264 28.933958257466 27.6191292198105 32.7452570523829 27.6180558413271 33.5933162513011 50.9826514489541
"171" 1265 28.933958257466 27.6191292198105 32.7452570523829 27.6180558413271 33.5933162513011 50.9826514489541
"172" 1266 27.9435482564001 26.4656461314956 31.6979467828358 26.4646088150173 32.7791902409165 50.1193738753234
"173" 1267 27.9435482564001 26.4656461314956 31.6979467828358 26.4646088150173 32.7791902409165 50.1193738753234
"174" 1268 27.9435482564001 26.4656461314956 31.6979467828358 26.4646088150173 32.7791902409165 50.1193738753234
"175" 1269 27.9435482564001 26.4656461314956 31.6979467828358 26.4646088150173 32.7791902409165 50.1193738753234
"176" 1272 27.9435482564001 26.4656461314956 31.6979467828358 26.4646088150173 32.7791902409165 50.1193738753234
"177" 1273 27.9435482564001 26.4656461314956 31.6979467828358 26.4646088150173 32.7791902409165 50.1193738753234
"178" 1262 28.933958257466 27.6191292198105 32.7452570523829 27.6180558413271 33.5933162513011 50.9826514489541
"179" 1263 28.933958257466 27.6191292198105 32.7452570523829 27.6180558413271 33.5933162513011 50.9826514489541
"180" 1270 27.9435482564001 26.4656461314956 31.6979467828358 26.4646088150173 32.7791902409165 50.1193738753234
"181" 1271 27.9435482564001 26.4656461314956 31.6979467828358 26.4646088150173 32.7791902409165 50.1193738753234
"182" 2858 24.8267831668831 22.4240543554739 25.568091671558 22.423976271308 28.5803244507754 41.3242180961614
"183" 2859 24.8267831668831 22.4240543554739 25.568091671558 22.423976271308 28.5803244507754 41.3242180961614
"184" 2860 24.8267831668831 22.4240543554739 25.568091671558 22.423976271308 28.5803244507754 41.3242180961614
"185" 2861 24.8267831668831 22.4240543554739 25.568091671558 22.423976271308 28.5803244507754 41.3242180961614
"186" 2862 24.8267831668831 22.4240543554739 25.568091671558 22.423976271308 28.5803244507754 41.3242180961614
"187" 2863 24.8267831668831 22.4240543554739 25.568091671558 22.423976271308 28.5803244507754 41.3242180961614
"188" 2864 24.8267831668831 22.4240543554739 25.568091671558 22.423976271308 28.5803244507754 41.3242180961614
"189" 2865 24.8267831668831 22.4240543554739 25.568091671558 22.423976271308 28.5803244507754 41.3242180961614
"190" 2866 24.8267831668831 22.4240543554739 25.568091671558 22.423976271308 28.5803244507754 41.3242180961614
"191" 2867 24.8267831668831 22.4240543554739 25.568091671558 22.423976271308 28.5803244507754 41.3242180961614
"192" 2868 24.8267831668831 22.4240543554739 25.568091671558 22.423976271308 28.5803244507754 41.3242180961614
"193" 2869 24.8267831668831 22.4240543554739 25.568091671558 22.423976271308 28.5803244507754 41.3242180961614
"194" 2870 24.8267831668831 22.4240543554739 25.568091671558 22.423976271308 28.5803244507754 41.3242180961614
"195" 2871 24.8267831668831 22.4240543554739 25.568091671558 22.423976271308 28.5803244507754 41.3242180961614
"196" 2872 24.8267831668831 22.4240543554739 25.568091671558 22.423976271308 28.5803244507754 41.3242180961614
"197" 2873 24.8267831668831 22.4240543554739 25.568091671558 22.423976271308 28.5803244507754 41.3242180961614
"198" 2157 19.1723736652646 16.6184934320459 20.1034721244339 16.3838880655779 23.072665012589 33.8456859383361
"199" 2158 19.1723736652646 16.6184934320459 20.1034721244339 16.3838880655779 23.072665012589 33.8456859383361
"200" 2159 19.7836374728814 16.9002291031513 20.2229159500112 16.6887029137923 23.4264689221092 32.9700224808409
"201" 2160 19.7836374728814 16.9002291031513 20.2229159500112 16.6887029137923 23.4264689221092 32.9700224808409
"202" 2161 19.4601772672512 16.8507234309812 20.1436443207259 16.5496169815248 22.269484966562 30.3960551123133
"203" 2162 19.4601772672512 16.8507234309812 20.1436443207259 16.5496169815248 22.269484966562 30.3960551123133
"204" 1602 22.0155063773469 19.5509886385066 23.1364365638937 19.192062958988 25.7542348452541 38.0898088494987
"205" 800 26.8101415698861 25.4522963093384 28.2881533835486 25.1838724963697 30.319582377332 43.2499661669067
"206" 805 28.0472728979435 26.5962352353264 29.1885061321082 26.31501751376 31.7704492325667 44.5345293082152
"207" 801 26.8101415698861 25.4522963093384 28.2881533835486 25.1838724963697 30.319582377332 43.2499661669067
"208" 802 26.8101415698861 25.4522963093384 28.2881533835486 25.1838724963697 30.319582377332 43.2499661669067
"209" 806 28.0472728979435 26.5962352353264 29.1885061321082 26.31501751376 31.7704492325667 44.5345293082152
"210" 807 28.0472728979435 26.5962352353264 29.1885061321082 26.31501751376 31.7704492325667 44.5345293082152
"211" 1466 20.7559149011953 19.5311251109376 23.7580275405893 19.1869264428772 25.3883439201063 40.0714197155726
"212" 1467 20.7559149011953 19.5311251109376 23.7580275405893 19.1869264428772 25.3883439201063 40.0714197155726
"213" 1468 20.7559149011953 19.5311251109376 23.7580275405893 19.1869264428772 25.3883439201063 40.0714197155726
"214" 1469 19.8918284000674 17.5755710952858 21.452021457068 17.2978530039682 24.5421354406233 37.0169257144572
"215" 1470 19.8918284000674 17.5755710952858 21.452021457068 17.2978530039682 24.5421354406233 37.0169257144572
"216" 1471 19.8918284000674 17.5755710952858 21.452021457068 17.2978530039682 24.5421354406233 37.0169257144572
"217" 1472 19.8918284000674 17.5755710952858 21.452021457068 17.2978530039682 24.5421354406233 37.0169257144572
"218" 1473 19.8918284000674 17.5755710952858 21.452021457068 17.2978530039682 24.5421354406233 37.0169257144572
"219" 1474 19.8918284000674 17.5755710952858 21.452021457068 17.2978530039682 24.5421354406233 37.0169257144572
"220" 1514 24.1228688309441 21.5016371809691 26.9483441207537 20.9917124085232 27.8643793228475 40.1795500855991
"221" 1515 24.1228688309441 21.5016371809691 26.9483441207537 20.9917124085232 27.8643793228475 40.1795500855991
"222" 1516 24.1228688309441 21.5016371809691 26.9483441207537 20.9917124085232 27.8643793228475 40.1795500855991
"223" 1540 26.9172054368914 24.4922036835916 28.7813276401245 24.0266484906143 31.3821011004804 44.4670948518102
"224" 1541 26.9172054368914 24.4922036835916 28.7813276401245 24.0266484906143 31.3821011004804 44.4670948518102
"225" 1542 26.9172054368914 24.4922036835916 28.7813276401245 24.0266484906143 31.3821011004804 44.4670948518102
"226" 1549 28.0253362777259 25.7906110544786 29.7892854039643 25.3803064249185 31.8126007934157 43.3567179059593
"227" 1551 28.0253362777259 25.7906110544786 29.7892854039643 25.3803064249185 31.8126007934157 43.3567179059593
"228" 1555 26.3338098227549 23.5651301329405 27.9456099407302 23.1214856890946 30.7618451943242 43.5215523656552
"229" 1556 26.3338098227549 23.5651301329405 27.9456099407302 23.1214856890946 30.7618451943242 43.5215523656552
"230" 1557 26.3338098227549 23.5651301329405 27.9456099407302 23.1214856890946 30.7618451943242 43.5215523656552
"231" 1568 24.9115103571337 22.4938395619222 27.5036027791362 22.0364060492491 28.2574144790525 40.0337686428775
"232" 1570 24.9115103571337 22.4938395619222 27.5036027791362 22.0364060492491 28.2574144790525 40.0337686428775
"233" 1571 24.9719033767288 21.9146215134817 26.2943592270839 21.5430934992315 28.7856986599645 40.1776700655425
"234" 1572 24.9719033767288 21.9146215134817 26.2943592270839 21.5430934992315 28.7856986599645 40.1776700655425
"235" 1573 24.9719033767288 21.9146215134817 26.2943592270839 21.5430934992315 28.7856986599645 40.1776700655425
"236" 2247 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"237" 2248 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"238" 2249 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"239" 2250 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"240" 2251 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"241" 2252 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"242" 2253 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"243" 2254 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"244" 2255 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"245" 2256 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"246" 2257 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"247" 2258 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"248" 2259 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"249" 2260 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"250" 2261 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"251" 2262 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"252" 2263 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"253" 2264 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"254" 2265 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"255" 2266 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"256" 2267 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"257" 2268 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"258" 2269 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
"259" 2270 20.1838569968883 15.9784265348117 22.5350211707096 15.6341183565059 23.7601399518081 36.5979982205855
