"ID" "AIRTQ95" "BURRTQ95" "TeShadeQ95" "AIRTQ95_nobehav" "TeSunQ95_nobehav"
"303" 2833 31.7403375664044 24.0784728517284 33.2571476299132 40.5894234625251 40.7163078342171
"304" 2835 39.3913487313022 33.2197074341358 40.0237112514345 39.3913487313022 40.0237112514345
"305" 533 27.910960184721 21.1840716083165 30.0613093265541 39.1106306792441 40.013579401691
"306" 534 27.910960184721 21.1840716083165 30.0613093265541 39.1106306792441 40.013579401691
"307" 535 35.4549099095197 29.4634347909383 36.9829030909163 46.2791643157146 45.7934775324556
"308" 536 35.4549099095197 29.4634347909383 36.9829030909163 46.2791643157146 45.7934775324556
"309" 537 14.7376804084871 7.41018705258942 21.1283439392726 39.8746076219637 42.4778417192918
"310" 538 14.7376804084871 7.41018705258942 21.1283439392726 39.8746076219637 42.4778417192918
"311" 539 14.7376804084871 7.41018705258942 21.1283439392726 39.8746076219637 42.4778417192918
"312" 540 14.7376804084871 7.41018705258942 21.1283439392726 39.8746076219637 42.4778417192918
"313" 541 41.2885861303713 18.7956740133832 43.7425539457508 41.2885861303713 43.7425539457508
"314" 542 41.2885861303713 18.7956740133832 43.7425539457508 41.2885861303713 43.7425539457508
"315" 543 41.2885861303713 18.7956740133832 43.7425539457508 41.2885861303713 43.7425539457508
"316" 544 41.2885861303713 18.7956740133832 43.7425539457508 41.2885861303713 43.7425539457508
"317" 545 41.2885861303713 18.7956740133832 43.7425539457508 41.2885861303713 43.7425539457508
"318" 546 25.8198553874681 19.8390931805202 27.8527624507498 33.1964324027599 34.6831258318773
"319" 547 25.8198553874681 19.8390931805202 27.8527624507498 33.1964324027599 34.6831258318773
"320" 548 25.8198553874681 19.8390931805202 27.8527624507498 33.1964324027599 34.6831258318773
"321" 549 25.8198553874681 19.8390931805202 27.8527624507498 33.1964324027599 34.6831258318773
"322" 550 25.733759937574 20.3574577594608 27.6962474289401 33.6475715146949 35.1276806715219
"323" 551 25.733759937574 20.3574577594608 27.6962474289401 33.6475715146949 35.1276806715219
"324" 552 25.733759937574 20.3574577594608 27.6962474289401 33.6475715146949 35.1276806715219
"325" 553 25.733759937574 20.3574577594608 27.6962474289401 33.6475715146949 35.1276806715219
"326" 554 41.2885861303713 18.7956740133832 43.7425539457508 41.2885861303713 43.7425539457508
"327" 555 41.2885861303713 18.7956740133832 43.7425539457508 41.2885861303713 43.7425539457508
"328" 556 23.3767200060369 17.6418736130107 26.43012474159 36.5299380660224 38.1648384983625
"329" 557 23.3767200060369 17.6418736130107 26.43012474159 36.5299380660224 38.1648384983625
"330" 558 23.3767200060369 17.6418736130107 26.43012474159 36.5299380660224 38.1648384983625
"331" 559 23.3767200060369 17.6418736130107 26.43012474159 36.5299380660224 38.1648384983625
"332" 560 41.7441361584407 18.5602693204982 44.1646861216832 41.7441361584407 44.1646861216832
"333" 561 41.7441361584407 18.5602693204982 44.1646861216832 41.7441361584407 44.1646861216832
"334" 562 24.632709256237 19.0911235060234 27.797125391466 37.8392383289963 39.6841971082923
"335" 563 24.632709256237 19.0911235060234 27.797125391466 37.8392383289963 39.6841971082923
"336" 564 24.632709256237 19.0911235060234 27.797125391466 37.8392383289963 39.6841971082923
"337" 565 24.632709256237 19.0911235060234 27.797125391466 37.8392383289963 39.6841971082923
"338" 1075 24.8199611363755 18.9708718872993 27.0030142771774 33.2617869643683 34.8921493078616
"339" 1076 24.8199611363755 18.9708718872993 27.0030142771774 33.2617869643683 34.8921493078616
"340" 1077 27.0251815881655 20.1918454800336 29.13869866329 36.1023274710257 37.3931640400293
"341" 1078 27.0251815881655 20.1918454800336 29.13869866329 36.1023274710257 37.3931640400293
"342" 1079 27.0251815881655 20.1918454800336 29.13869866329 36.1023274710257 37.3931640400293
"343" 1080 27.0251815881655 20.1918454800336 29.13869866329 36.1023274710257 37.3931640400293
"344" 1397 24.412950669231 10.4365755612684 29.6803213457443 38.3496181205658 41.3193336925971
"345" 1398 24.412950669231 10.4365755612684 29.6803213457443 38.3496181205658 41.3193336925971
"346" 1399 24.412950669231 10.4365755612684 29.6803213457443 38.3496181205658 41.3193336925971
"347" 1401 27.2504720954985 21.0403033457968 29.5800465394705 39.4286162204481 40.0007262488961
"348" 1402 27.2504720954985 21.0403033457968 29.5800465394705 39.4286162204481 40.0007262488961
"349" 1403 27.2504720954985 21.0403033457968 29.5800465394705 39.4286162204481 40.0007262488961
"350" 1409 41.7441361584407 18.5602693204982 44.2227493141219 41.7441361584407 44.2227493141219
"351" 1410 41.7441361584407 18.5602693204982 44.2227493141219 41.7441361584407 44.2227493141219
"352" 1412 42.410976438602 39.8638118293883 42.9985867913729 42.410976438602 42.9985867913729
"353" 1413 42.410976438602 39.8638118293883 42.9985867913729 42.410976438602 42.9985867913729
"354" 1414 42.410976438602 39.8638118293883 42.9985867913729 42.410976438602 42.9985867913729
"355" 1415 39.7051319471051 15.9144121738484 42.5340976413981 39.7051319471051 42.5340976413981
"356" 1417 25.8198553874681 19.8390931805202 28.0170862112592 33.1964324027599 34.7966150894064
"357" 1418 25.8198553874681 19.8390931805202 28.0170862112592 33.1964324027599 34.7966150894064
"358" 1419 27.910960184721 21.1840716083165 30.3714036817045 39.1106306792441 40.12648442345
"359" 1420 27.910960184721 21.1840716083165 30.3714036817045 39.1106306792441 40.12648442345
"360" 1567 28.2636176104959 23.4184115224997 30.3363712441152 36.2406606593829 37.3313750735507
"361" 1580 21.9874897818339 16.0133381187624 24.0053476696986 33.249811320569 34.1064658366663
"362" 1581 21.9874897818339 16.0133381187624 24.0053476696986 33.249811320569 34.1064658366663
"363" 1582 21.9874897818339 16.0133381187624 24.0053476696986 33.249811320569 34.1064658366663
"364" 1583 42.410976438602 39.8638118293883 42.9465635644874 42.410976438602 42.9465635644874
"365" 1598 25.8198553874681 19.8390931805202 28.0141254854936 33.1964324027599 34.7945728362863
"366" 1599 25.8198553874681 19.8390931805202 28.0141254854936 33.1964324027599 34.7945728362863
"367" 1600 25.8198553874681 19.8390931805202 28.0141254854936 33.1964324027599 34.7945728362863
"368" 1601 25.8198553874681 19.8390931805202 28.0141254854936 33.1964324027599 34.7945728362863
"369" 1603 25.733759937574 20.3574577594608 27.8572810623121 33.6475715146949 35.2323478215941
"370" 1604 25.733759937574 20.3574577594608 27.8572810623121 33.6475715146949 35.2323478215941
"371" 1605 25.733759937574 20.3574577594608 27.8572810623121 33.6475715146949 35.2323478215941
"372" 1606 25.733759937574 20.3574577594608 27.8572810623121 33.6475715146949 35.2323478215941
"373" 1607 25.733759937574 20.3574577594608 27.8572810623121 33.6475715146949 35.2323478215941
"374" 1608 27.910960184721 21.1840716083165 30.3684489972344 39.1106306792441 40.1254099952039
"375" 1609 27.910960184721 21.1840716083165 30.3684489972344 39.1106306792441 40.1254099952039
"376" 1610 41.7441361584407 18.5602693204982 44.2009157411114 41.7441361584407 44.2009157411114
"377" 1611 41.7441361584407 18.5602693204982 44.2009157411114 41.7441361584407 44.2009157411114
"378" 1616 41.7441361584407 18.5602693204982 44.1646861216832 41.7441361584407 44.1646861216832
"379" 1617 41.7441361584407 18.5602693204982 44.1646861216832 41.7441361584407 44.1646861216832
"380" 1618 41.7441361584407 18.5602693204982 44.1646861216832 41.7441361584407 44.1646861216832
"381" 1619 41.7441361584407 18.5602693204982 44.1646861216832 41.7441361584407 44.1646861216832
"382" 1620 41.7441361584407 18.5602693204982 44.1646861216832 41.7441361584407 44.1646861216832
"383" 1621 41.7441361584407 18.5602693204982 44.1646861216832 41.7441361584407 44.1646861216832
"384" 1624 35.3468774953248 30.7442544347559 37.275632184824 46.6059504496748 46.0584937294067
"385" 1625 35.3468774953248 30.7442544347559 37.275632184824 46.6059504496748 46.0584937294067
"386" 1626 35.3468774953248 30.7442544347559 37.275632184824 46.6059504496748 46.0584937294067
"387" 1627 35.3468774953248 30.7442544347559 37.275632184824 46.6059504496748 46.0584937294067
"388" 1628 42.410976438602 39.8638118293883 42.9465635644874 42.410976438602 42.9465635644874
"389" 1629 42.410976438602 39.8638118293883 42.9465635644874 42.410976438602 42.9465635644874
"390" 1630 42.410976438602 39.8638118293883 42.9465635644874 42.410976438602 42.9465635644874
"391" 1631 42.410976438602 39.8638118293883 42.9465635644874 42.410976438602 42.9465635644874
"392" 1632 41.7441361584407 18.5602693204982 44.1996334713992 41.7441361584407 44.1996334713992
"393" 1634 41.2885861303713 18.7956740133832 43.7860605381564 41.2885861303713 43.7860605381564
"394" 1635 41.2885861303713 18.7956740133832 43.7860605381564 41.2885861303713 43.7860605381564
"395" 1636 41.7441361584407 18.5602693204982 44.2075739808614 41.7441361584407 44.2075739808614
"396" 1637 41.7441361584407 18.5602693204982 44.2075739808614 41.7441361584407 44.2075739808614
"397" 1638 41.7441361584407 18.5602693204982 44.2075739808614 41.7441361584407 44.2075739808614
"398" 1639 41.7441361584407 18.5602693204982 44.2075739808614 41.7441361584407 44.2075739808614
"399" 1640 41.7441361584407 18.5602693204982 44.2075739808614 41.7441361584407 44.2075739808614
"400" 1641 24.632709256237 19.0911235060234 28.0508516829643 37.8392383289963 39.8133616780759
"401" 1642 24.632709256237 19.0911235060234 28.0508516829643 37.8392383289963 39.8133616780759
"402" 1643 24.632709256237 19.0911235060234 28.0508516829643 37.8392383289963 39.8133616780759
"403" 1644 24.632709256237 19.0911235060234 28.0508516829643 37.8392383289963 39.8133616780759
"404" 1646 31.8551760673682 27.3925862247192 34.6098959247862 43.2699889727715 43.9502995784189
"405" 1647 31.8551760673682 27.3925862247192 34.6098959247862 43.2699889727715 43.9502995784189
"406" 1648 31.8551760673682 27.3925862247192 34.6098959247862 43.2699889727715 43.9502995784189
"407" 1649 31.8551760673682 27.3925862247192 34.6098959247862 43.2699889727715 43.9502995784189
"408" 1650 42.410976438602 39.8638118293883 42.9835792956564 42.410976438602 42.9835792956564
"409" 1651 42.410976438602 39.8638118293883 42.9835792956564 42.410976438602 42.9835792956564
"410" 1652 42.410976438602 39.8638118293883 42.9835792956564 42.410976438602 42.9835792956564
"411" 1653 42.410976438602 39.8638118293883 42.9835792956564 42.410976438602 42.9835792956564
"412" 1656 31.8551760673682 27.3925862247192 34.466954793623 43.2699889727715 43.9178204563329
"413" 1657 31.8551760673682 27.3925862247192 34.466954793623 43.2699889727715 43.9178204563329
"414" 1658 31.8551760673682 27.3925862247192 34.466954793623 43.2699889727715 43.9178204563329
"415" 1659 31.8551760673682 27.3925862247192 34.466954793623 43.2699889727715 43.9178204563329
"416" 1660 35.3468774953248 30.7442544347559 37.311975057221 46.6059504496748 46.0492334818157
"417" 1661 35.3468774953248 30.7442544347559 37.311975057221 46.6059504496748 46.0492334818157
"418" 1662 35.3468774953248 30.7442544347559 37.311975057221 46.6059504496748 46.0492334818157
"419" 1663 35.3468774953248 30.7442544347559 37.311975057221 46.6059504496748 46.0492334818157
"420" 1664 30.4830172737395 25.8693731679037 33.0291657933839 43.6734142033119 43.8972022598733
"421" 1665 42.410976438602 39.8638118293883 42.9565699875712 42.410976438602 42.9565699875712
"422" 1666 42.410976438602 39.8638118293883 42.9565699875712 42.410976438602 42.9565699875712
"423" 1667 42.410976438602 39.8638118293883 42.9565699875712 42.410976438602 42.9565699875712
"424" 1668 42.410976438602 39.8638118293883 42.9565699875712 42.410976438602 42.9565699875712
"425" 1670 41.2885861303713 18.7956740133832 43.7425539457508 41.2885861303713 43.7425539457508
"426" 1770 41.7441361584407 18.5602693204982 44.2370809704302 41.7441361584407 44.2370809704302
"427" 2369 27.910960184721 21.1840716083165 30.2662176077063 39.1106306792441 40.0882188184856
"428" 2370 27.910960184721 21.1840716083165 30.2662176077063 39.1106306792441 40.0882188184856
"429" 2371 27.910960184721 21.1840716083165 30.2662176077063 39.1106306792441 40.0882188184856
"430" 2372 27.910960184721 21.1840716083165 30.2662176077063 39.1106306792441 40.0882188184856
"431" 2373 27.910960184721 21.1840716083165 30.2662176077063 39.1106306792441 40.0882188184856
"432" 2374 27.910960184721 21.1840716083165 30.2662176077063 39.1106306792441 40.0882188184856
"433" 2375 41.7441361584407 18.5602693204982 44.1785631696336 41.7441361584407 44.1785631696336
"434" 2376 41.7441361584407 18.5602693204982 44.1785631696336 41.7441361584407 44.1785631696336
"435" 2377 41.7441361584407 18.5602693204982 44.1785631696336 41.7441361584407 44.1785631696336
"436" 2378 41.7441361584407 18.5602693204982 44.1785631696336 41.7441361584407 44.1785631696336
"437" 2392 31.4948280485683 26.2542877272785 34.5007079291189 43.3341252996776 44.3383097728984
"438" 2393 31.4948280485683 26.2542877272785 34.5007079291189 43.3341252996776 44.3383097728984
"439" 2394 34.8453496323084 29.6936553260002 37.2899148617323 46.0805881762222 46.1487505379672
"440" 2402 30.4830172737395 25.8693731679037 33.2226099928862 43.6734142033119 43.9122956751302
"441" 2403 30.4830172737395 25.8693731679037 33.2226099928862 43.6734142033119 43.9122956751302
"442" 2404 30.4830172737395 25.8693731679037 33.2226099928862 43.6734142033119 43.9122956751302
"443" 2405 30.4830172737395 25.8693731679037 33.2226099928862 43.6734142033119 43.9122956751302
"444" 2406 29.899376400092 26.1136696218244 32.625926631368 40.6210829519944 41.6727645841078
"445" 2407 29.899376400092 26.1136696218244 32.625926631368 40.6210829519944 41.6727645841078
"446" 2461 41.2885861303713 18.7956740133832 43.799315363123 41.2885861303713 43.799315363123
"447" 2462 41.2885861303713 18.7956740133832 43.799315363123 41.2885861303713 43.799315363123
"448" 2463 41.2885861303713 18.7956740133832 43.799315363123 41.2885861303713 43.799315363123
"449" 2464 41.2885861303713 18.7956740133832 43.799315363123 41.2885861303713 43.799315363123
"450" 2467 29.899376400092 26.1136696218244 32.625926631368 40.6210829519944 41.6727645841078
"451" 2468 41.2885861303713 18.7956740133832 43.799315363123 41.2885861303713 43.799315363123
"452" 2469 41.2885861303713 18.7956740133832 43.799315363123 41.2885861303713 43.799315363123
"453" 2470 41.2885861303713 18.7956740133832 43.799315363123 41.2885861303713 43.799315363123
"454" 2471 29.899376400092 26.1136696218244 32.625926631368 40.6210829519944 41.6727645841078
"455" 2472 29.899376400092 26.1136696218244 32.625926631368 40.6210829519944 41.6727645841078
"456" 2473 41.2885861303713 18.7956740133832 43.7642667330749 41.2885861303713 43.7642667330749
"457" 2474 41.2885861303713 18.7956740133832 43.7642667330749 41.2885861303713 43.7642667330749
"458" 2475 41.2885861303713 18.7956740133832 43.7642667330749 41.2885861303713 43.7642667330749
"459" 2476 41.2885861303713 18.7956740133832 43.7642667330749 41.2885861303713 43.7642667330749
"460" 2477 41.2885861303713 18.7956740133832 43.7642667330749 41.2885861303713 43.7642667330749
"461" 2478 41.7441361584407 18.5602693204982 44.1860902328107 41.7441361584407 44.1860902328107
"462" 2831 31.7403375664044 24.0784728517284 33.2571476299132 40.5894234625251 40.7163078342171
"463" 2832 31.7403375664044 24.0784728517284 33.2571476299132 40.5894234625251 40.7163078342171
"464" 2834 39.3913487313022 33.2197074341358 40.0237112514345 39.3913487313022 40.0237112514345
"465" 2836 39.3913487313022 33.2197074341358 40.0237112514345 39.3913487313022 40.0237112514345
"466" 228 41.705929245931 37.0154917336778 42.5864886991563 41.705929245931 42.5864886991563
"467" 229 41.705929245931 37.0154917336778 42.5864886991563 41.705929245931 42.5864886991563
"468" 230 41.705929245931 37.0154917336778 42.5864886991563 41.705929245931 42.5864886991563
"469" 231 41.705929245931 37.0154917336778 42.5864886991563 41.705929245931 42.5864886991563
"470" 232 41.705929245931 37.0154917336778 42.5864886991563 41.705929245931 42.5864886991563
"471" 233 41.705929245931 37.0154917336778 42.5864886991563 41.705929245931 42.5864886991563
"472" 234 40.8291254595209 36.8574030528303 41.970196494114 40.8291254595209 41.970196494114
"473" 235 26.8651414171318 20.9844505055031 30.3926078511057 38.0305633070156 40.0634865133253
"474" 236 26.8651414171318 20.9844505055031 30.3926078511057 38.0305633070156 40.0634865133253
"475" 237 21.9874897818339 16.0133381187624 24.0623215964578 33.249811320569 34.1306591056597
"476" 238 21.9874897818339 16.0133381187624 24.0623215964578 33.249811320569 34.1306591056597
"477" 239 34.6641216721738 27.8691482920345 35.7868080490739 43.6053464460564 42.856752599042
"478" 240 34.6641216721738 27.8691482920345 35.7868080490739 43.6053464460564 42.856752599042
"479" 241 34.6641216721738 27.8691482920345 35.7868080490739 43.6053464460564 42.856752599042
"480" 2202 41.705929245931 37.0154917336778 42.5161205128618 41.705929245931 42.5161205128618
"481" 2203 41.705929245931 37.0154917336778 42.5161205128618 41.705929245931 42.5161205128618
"482" 2204 26.8651414171318 20.9844505055031 30.0944584130789 38.0305633070156 39.9040227445127
"483" 2205 26.8651414171318 20.9844505055031 30.0944584130789 38.0305633070156 39.9040227445127
"484" 107 30.5987665762682 21.6112807779304 32.2257659849732 38.6834233475748 39.1507149252447
"485" 108 30.5987665762682 21.6112807779304 32.2257659849732 38.6834233475748 39.1507149252447
"486" 111 28.8646740491139 20.0048279332224 30.9111043722751 36.7147171389668 37.7888426178818
"487" 112 28.8646740491139 20.0048279332224 30.9111043722751 36.7147171389668 37.7888426178818
"488" 115 32.8152121460527 25.607370188805 34.2656512136103 40.3189143828452 40.4681015285776
"489" 116 32.8152121460527 25.607370188805 34.2656512136103 40.3189143828452 40.4681015285776
"490" 2383 26.8524600946549 12.9826747745003 32.1084374573528 40.9883330916474 43.5520427047164
"491" 2384 26.8524600946549 12.9826747745003 32.1084374573528 40.9883330916474 43.5520427047164
"492" 2385 26.8524600946549 12.9826747745003 32.1084374573528 40.9883330916474 43.5520427047164
"493" 2386 26.8524600946549 12.9826747745003 32.1084374573528 40.9883330916474 43.5520427047164
"494" 2387 41.2885861303713 18.7956740133832 43.8144431072294 41.2885861303713 43.8144431072294
"495" 2388 41.2885861303713 18.7956740133832 43.8144431072294 41.2885861303713 43.8144431072294
"496" 2389 27.910960184721 21.1840716083165 30.539142536161 39.1106306792441 40.1874371103104
"497" 2390 41.7441361584407 18.5602693204982 44.235552411562 41.7441361584407 44.235552411562
"498" 2391 41.7441361584407 18.5602693204982 44.235552411562 41.7441361584407 44.235552411562
"499" 1450 26.2668942752387 20.7261141837755 27.9609164402633 34.1455974657316 35.0086471692953
"500" 1451 26.2668942752387 20.7261141837755 27.9609164402633 34.1455974657316 35.0086471692953
"501" 1443 26.2668942752387 20.7261141837755 28.0514048095152 34.1455974657316 35.0487119789823
"502" 1444 26.2668942752387 20.7261141837755 28.0514048095152 34.1455974657316 35.0487119789823
"503" 1422 24.632709256237 19.0911235060234 28.0135638123988 37.8392383289963 39.7944066718398
"504" 1423 24.632709256237 19.0911235060234 28.0135638123988 37.8392383289963 39.7944066718398
"505" 1424 24.632709256237 19.0911235060234 28.0135638123988 37.8392383289963 39.7944066718398
"506" 1425 24.632709256237 19.0911235060234 28.0135638123988 37.8392383289963 39.7944066718398
"507" 1612 24.632709256237 19.0911235060234 28.009716982984 37.8392383289963 39.792450634956
"508" 1613 24.632709256237 19.0911235060234 28.009716982984 37.8392383289963 39.792450634956
"509" 1614 24.632709256237 19.0911235060234 28.009716982984 37.8392383289963 39.792450634956
"510" 1615 24.632709256237 19.0911235060234 28.009716982984 37.8392383289963 39.792450634956
"511" 2379 24.632709256237 19.0911235060234 27.8763889198909 37.8392383289963 39.7245944623375
"512" 2380 24.632709256237 19.0911235060234 27.8763889198909 37.8392383289963 39.7245944623375
"513" 896 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"514" 897 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"515" 898 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"516" 899 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"517" 900 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"518" 901 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"519" 902 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"520" 903 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"521" 904 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"522" 905 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"523" 906 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"524" 907 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"525" 908 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"526" 909 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"527" 910 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"528" 911 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"529" 912 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"530" 913 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"531" 914 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"532" 915 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"533" 916 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"534" 917 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"535" 918 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"536" 919 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"537" 920 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"538" 921 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"539" 922 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"540" 923 30.2637530134727 24.6613324243182 31.9304426661975 37.46436368376 38.0895838610656
"541" 932 31.7143914248147 26.3204284386683 34.1045513193926 42.0647503807601 42.4702934435016
"542" 933 31.7143914248147 26.3204284386683 34.1045513193926 42.0647503807601 42.4702934435016
"543" 936 31.4540434623895 26.1924641207117 33.9471421061338 41.7402974105087 42.2874588774025
"544" 937 31.4540434623895 26.1924641207117 33.9471421061338 41.7402974105087 42.2874588774025
"545" 146 29.1234094526103 23.9151112174267 31.2812636482255 35.9890270149912 37.213158279766
"546" 120 26.4088288561729 20.1961208215555 28.079767016636 32.3930056534486 33.4991235084506
"547" 121 26.4088288561729 20.1961208215555 28.079767016636 32.3930056534486 33.4991235084506
"548" 221 31.0890054652823 25.7491016848082 33.0742704227525 41.1420873499465 41.1912851716117
"549" 222 34.8884866175733 29.5737425411935 36.7130236612468 42.404520081779 42.8239681343986
"550" 223 26.8886874075187 21.0632692875404 28.5953030411492 34.8172505174118 35.645709646943
"551" 224 26.8886874075187 21.0632692875404 28.5953030411492 34.8172505174118 35.645709646943
"552" 225 26.8886874075187 21.0632692875404 28.5953030411492 34.8172505174118 35.645709646943
"553" 226 26.8886874075187 21.0632692875404 28.5953030411492 34.8172505174118 35.645709646943
"554" 227 26.8886874075187 21.0632692875404 28.5953030411492 34.8172505174118 35.645709646943
"555" 268 31.0890054652823 25.7491016848082 33.0943232661727 41.1420873499465 41.1917500223937
"556" 269 31.0890054652823 25.7491016848082 33.0943232661727 41.1420873499465 41.1917500223937
"557" 274 32.3109454672976 30.3183368743911 34.1398880922283 32.3109454672976 34.1398880922283
"558" 718 32.0264089679238 27.1171857069807 34.0071751099618 40.5774177168484 40.9057131995317
"559" 719 25.2928459623157 19.9013886012859 27.6912104214228 34.7663479270523 36.0069869119992
"560" 720 25.2928459623157 19.9013886012859 27.6912104214228 34.7663479270523 36.0069869119992
"561" 721 28.7907252977839 23.4436950556321 30.7833997207324 38.422275295304 38.8858269138391
"562" 722 26.4275115882004 21.0553135225758 28.6241615825439 35.909452377567 36.8334125212953
"563" 723 26.4275115882004 21.0553135225758 28.6241615825439 35.909452377567 36.8334125212953
"564" 724 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"565" 725 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"566" 726 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"567" 727 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"568" 728 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"569" 729 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"570" 730 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"571" 731 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"572" 732 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"573" 733 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"574" 734 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"575" 735 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"576" 742 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"577" 743 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"578" 744 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"579" 745 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"580" 746 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"581" 747 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"582" 748 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"583" 749 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"584" 750 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"585" 751 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"586" 752 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"587" 753 30.2637530134727 24.6613324243182 31.9502817833611 37.46436368376 38.096169590579
"588" 754 34.8884866175733 29.5737425411935 36.6756987191494 42.404520081779 42.8154902706378
"589" 755 26.597443425881 21.2324296567861 29.0088754063491 36.6586444750561 37.6451513410688
"590" 756 28.7907252977839 23.4436950556321 30.712410620374 38.422275295304 38.8711483116738
"591" 757 26.9939332534325 21.8032616265495 29.5388500129454 36.9916081999424 37.9922219546343
"592" 758 28.0910176546842 22.5512861315805 30.2437166057344 37.5334438586332 38.2295547761864
"593" 759 26.4275115882004 21.0553135225758 28.6816491135636 35.909452377567 36.8552100050153
"594" 760 26.4275115882004 21.0553135225758 28.6816491135636 35.909452377567 36.8552100050153
"595" 761 26.4275115882004 21.0553135225758 28.6816491135636 35.909452377567 36.8552100050153
"596" 762 26.4275115882004 21.0553135225758 28.6816491135636 35.909452377567 36.8552100050153
"597" 808 28.703272754548 25.5612694286139 31.4545485308684 37.4454395397509 39.0644850178744
"598" 809 28.703272754548 25.5612694286139 31.4545485308684 37.4454395397509 39.0644850178744
"599" 810 28.703272754548 25.5612694286139 31.4545485308684 37.4454395397509 39.0644850178744
"600" 811 38.942476063146 36.7810902656559 40.2763760253467 38.942476063146 40.2763760253467
"601" 812 38.942476063146 36.7810902656559 40.2763760253467 38.942476063146 40.2763760253467
"602" 895 26.4275115882004 21.0553135225758 28.6008596383719 35.909452377567 36.8245739956369
"603" 934 28.7907252977839 23.4436950556321 30.8300473874713 38.422275295304 38.8954672416487
"604" 935 27.6913431226571 22.1561423251915 29.7352418805664 37.179608053403 37.8047543622176
"605" 938 27.5900344043478 22.051194747636 29.6833140718128 37.0071842859737 37.7046645794078
"606" 939 27.6913431226571 22.1561423251915 29.7352418805664 37.179608053403 37.8047543622176
"607" 1645 39.3866953998384 36.7300126582414 40.5643576697528 39.3866953998384 40.5643576697528
