"genus_species","lat_lon_1","lat_lon_2","elev_1","elev_2","mean_yearly_max_temp1","mean_yearly_max_temp2","experienced_mean_yearly_max_temp1","experienced_mean_yearly_max_temp2","distance","temp_difference","experienced_temp_difference","population_source1","population_source2"
"Coregonus clupeaformis","44.152886_-77.229936","57.15412_-111.627445",NA,NA,26.3136858795721,20.2645165123402,26.3136858795721,20.2645165123402,2782836.62774786,6.04916936723188,6.04916936723188,"LPI","LPI"
"Coregonus clupeaformis","45_-82","46.66667_-84.75",NA,NA,22.7851662566584,22.1946399553889,22.7851662566584,22.1946399553889,282664.22009296,0.590526301269531,0.590526301269531,"LPI","LPI"
"Coregonus clupeaformis","45_-82","48.46667_-89.15",NA,NA,22.7851662566584,22.7851662566584,22.7851662566584,22.7851662566584,667775.427792224,0,0,"LPI","LPI"
"Coregonus clupeaformis","45_-82","54.625_-97.77083",NA,NA,22.7851662566584,3.48262313560903,22.7851662566584,3.48262313560903,1552724.9556713,19.3025431210494,19.3025431210494,"LPI","LPI"
"Coregonus clupeaformis","45_-82","56.675847_-111.12555",NA,NA,22.7851662566584,20.2645165123402,22.7851662566584,20.2645165123402,2397350.24940938,2.52064974431817,2.52064974431817,"LPI","LPI"
"Coregonus clupeaformis","45_-82","57.15412_-111.627445",NA,NA,22.7851662566584,20.2645165123402,22.7851662566584,20.2645165123402,2444620.63692208,2.52064974431817,2.52064974431817,"LPI","LPI"
"Coregonus clupeaformis","46.66667_-84.75","48.46667_-89.15",NA,NA,22.1946399553889,22.7851662566584,22.1946399553889,22.7851662566584,386395.80495563,0.590526301269531,0.590526301269531,"LPI","LPI"
"Coregonus clupeaformis","46.66667_-84.75","54.625_-97.77083",NA,NA,22.1946399553889,3.48262313560903,22.1946399553889,3.48262313560903,1272811.99267142,18.7120168197798,18.7120168197798,"LPI","LPI"
"Coregonus clupeaformis","46.66667_-84.75","56.675847_-111.12555",NA,NA,22.1946399553889,20.2645165123402,22.1946399553889,20.2645165123402,2114761.44575064,1.93012344304864,1.93012344304864,"LPI","LPI"
"Coregonus clupeaformis","46.66667_-84.75","57.15412_-111.627445",NA,NA,22.1946399553889,20.2645165123402,22.1946399553889,20.2645165123402,2162189.59464312,1.93012344304864,1.93012344304864,"LPI","LPI"
"Coregonus clupeaformis","48.46667_-89.15","54.625_-97.77083",NA,NA,22.7851662566584,3.48262313560903,22.7851662566584,3.48262313560903,907611.041861237,19.3025431210494,19.3025431210494,"LPI","LPI"
"Coregonus clupeaformis","48.46667_-89.15","56.675847_-111.12555",NA,NA,22.7851662566584,20.2645165123402,22.7851662566584,20.2645165123402,1733627.75484168,2.52064974431817,2.52064974431817,"LPI","LPI"
"Coregonus clupeaformis","48.46667_-89.15","57.15412_-111.627445",NA,NA,22.7851662566584,20.2645165123402,22.7851662566584,20.2645165123402,1782399.48899443,2.52064974431817,2.52064974431817,"LPI","LPI"
"Coregonus clupeaformis","54.625_-97.77083","56.675847_-111.12555",NA,NA,3.48262313560903,20.2645165123402,3.48262313560903,20.2645165123402,867764.674256262,16.7818933767312,16.7818933767312,"LPI","LPI"
"Coregonus clupeaformis","54.625_-97.77083","57.15412_-111.627445",NA,NA,3.48262313560903,20.2645165123402,3.48262313560903,20.2645165123402,907808.915527008,16.7818933767312,16.7818933767312,"LPI","LPI"
"Coregonus clupeaformis","56.675847_-111.12555","57.15412_-111.627445",NA,NA,20.2645165123402,20.2645165123402,20.2645165123402,20.2645165123402,61357.5415703667,0,0,"LPI","LPI"
"Cottus bairdii","34.19_-84.95","42.6_-78.47",NA,NA,19.7564109108665,20.8822355790572,19.7564109108665,20.8822355790572,1092842.17847968,1.1258246681907,1.1258246681907,"Intratherm","Intratherm"
"Cottus carolinae","34.6_-84.7","40.03_-76.27",NA,NA,28.3670350508256,18.7478694568981,28.3670350508256,18.7478694568981,959630.163342012,9.61916559392754,9.61916559392754,"Intratherm","Intratherm"
"Cottus gobio","54.4_-2.92","54.43_-3.02",NA,NA,13.0740142822266,14.7748324307529,13.0740142822266,14.7748324307529,7287.97775143747,1.70081814852628,1.70081814852628,"Intratherm","Intratherm"
"Cottus gobio","54.4_-2.92","54.47_-1.18",NA,NA,13.0740142822266,17.8963811700994,13.0740142822266,17.8963811700994,112924.875362013,4.82236688787286,4.82236688787286,"Intratherm","Intratherm"
"Cottus gobio","54.43_-3.02","54.47_-1.18",NA,NA,14.7748324307529,17.8963811700994,14.7748324307529,17.8963811700994,119169.434215869,3.12154873934658,3.12154873934658,"Intratherm","Intratherm"
"Couesius plumbeus","51.38_-121.26","59.4_-133.58",NA,NA,21.625539744984,13.6674473155629,21.625539744984,13.6674473155629,1181117.53912801,7.95809242942116,7.95809242942116,"Intratherm","Intratherm"
"Couesius plumbeus","51.38_-121.26","59.43_-126.09",NA,NA,21.625539744984,0.897372297807196,21.625539744984,0.897372297807196,946080.795567355,20.7281674471768,20.7281674471768,"Intratherm","Intratherm"
"Couesius plumbeus","51.38_-121.26","59.428525_-126.0883333",NA,NA,21.625539744984,0.897372297807196,21.625539744984,0.897372297807196,945893.776509963,20.7281674471768,20.7281674471768,"Intratherm","Intratherm"
"Couesius plumbeus","51.38_-121.26","59.40388333_-133.5752778",NA,NA,21.625539744984,13.6674473155629,21.625539744984,13.6674473155629,1181222.64222947,7.95809242942116,7.95809242942116,"Intratherm","Intratherm"
"Couesius plumbeus","51.38_-121.26","51.37627778_-121.2630556",NA,NA,21.625539744984,21.625539744984,21.625539744984,21.625539744984,465.5827293319,0,0,"Intratherm","Intratherm"
"Couesius plumbeus","51.38_-121.26","56.675847_-111.12555",NA,NA,21.625539744984,20.2645165123402,21.625539744984,20.2645165123402,885346.42586245,1.36102323264382,1.36102323264382,"Intratherm","LPI"
"Couesius plumbeus","51.38_-121.26","57.15412_-111.627445",NA,NA,21.625539744984,20.2645165123402,21.625539744984,20.2645165123402,895796.570087453,1.36102323264382,1.36102323264382,"Intratherm","LPI"
"Couesius plumbeus","59.4_-133.58","59.43_-126.09",NA,NA,13.6674473155629,0.897372297807196,13.6674473155629,0.897372297807196,424031.339270927,12.7700750177557,12.7700750177557,"Intratherm","Intratherm"
"Couesius plumbeus","59.4_-133.58","59.428525_-126.0883333",NA,NA,13.6674473155629,0.897372297807196,13.6674473155629,0.897372297807196,424133.573379059,12.7700750177557,12.7700750177557,"Intratherm","Intratherm"
"Couesius plumbeus","59.4_-133.58","59.40388333_-133.5752778",NA,NA,13.6674473155629,13.6674473155629,13.6674473155629,13.6674473155629,508.400171173228,0,0,"Intratherm","Intratherm"
"Couesius plumbeus","59.4_-133.58","51.37627778_-121.2630556",NA,NA,13.6674473155629,21.625539744984,13.6674473155629,21.625539744984,1181326.9442121,7.95809242942116,7.95809242942116,"Intratherm","Intratherm"
"Couesius plumbeus","59.4_-133.58","56.675847_-111.12555",NA,NA,13.6674473155629,20.2645165123402,13.6674473155629,20.2645165123402,1350483.42881599,6.59706919677735,6.59706919677735,"Intratherm","LPI"
"Couesius plumbeus","59.4_-133.58","57.15412_-111.627445",NA,NA,13.6674473155629,20.2645165123402,13.6674473155629,20.2645165123402,1302737.77951531,6.59706919677735,6.59706919677735,"Intratherm","LPI"
"Couesius plumbeus","59.43_-126.09","59.428525_-126.0883333",NA,NA,0.897372297807196,0.897372297807196,0.897372297807196,0.897372297807196,189.380513326134,0,0,"Intratherm","Intratherm"
"Couesius plumbeus","59.43_-126.09","59.40388333_-133.5752778",NA,NA,0.897372297807196,13.6674473155629,0.897372297807196,13.6674473155629,423736.820069988,12.7700750177557,12.7700750177557,"Intratherm","Intratherm"
"Couesius plumbeus","59.43_-126.09","51.37627778_-121.2630556",NA,NA,0.897372297807196,21.625539744984,0.897372297807196,21.625539744984,946415.903566584,20.7281674471768,20.7281674471768,"Intratherm","Intratherm"
"Couesius plumbeus","59.43_-126.09","56.675847_-111.12555",NA,NA,0.897372297807196,20.2645165123402,0.897372297807196,20.2645165123402,930846.647194547,19.367144214533,19.367144214533,"Intratherm","LPI"
"Couesius plumbeus","59.43_-126.09","57.15412_-111.627445",NA,NA,0.897372297807196,20.2645165123402,0.897372297807196,20.2645165123402,881262.208235209,19.367144214533,19.367144214533,"Intratherm","LPI"
"Couesius plumbeus","59.428525_-126.0883333","59.40388333_-133.5752778",NA,NA,0.897372297807196,13.6674473155629,0.897372297807196,13.6674473155629,423839.210095127,12.7700750177557,12.7700750177557,"Intratherm","Intratherm"
"Couesius plumbeus","59.428525_-126.0883333","51.37627778_-121.2630556",NA,NA,0.897372297807196,21.625539744984,0.897372297807196,21.625539744984,946228.894742158,20.7281674471768,20.7281674471768,"Intratherm","Intratherm"
"Couesius plumbeus","59.428525_-126.0883333","56.675847_-111.12555",NA,NA,0.897372297807196,20.2645165123402,0.897372297807196,20.2645165123402,930718.465724875,19.367144214533,19.367144214533,"Intratherm","LPI"
"Couesius plumbeus","59.428525_-126.0883333","57.15412_-111.627445",NA,NA,0.897372297807196,20.2645165123402,0.897372297807196,20.2645165123402,881139.71087027,19.367144214533,19.367144214533,"Intratherm","LPI"
"Couesius plumbeus","59.40388333_-133.5752778","51.37627778_-121.2630556",NA,NA,13.6674473155629,21.625539744984,13.6674473155629,21.625539744984,1181432.22339423,7.95809242942116,7.95809242942116,"Intratherm","Intratherm"
"Couesius plumbeus","59.40388333_-133.5752778","56.675847_-111.12555",NA,NA,13.6674473155629,20.2645165123402,13.6674473155629,20.2645165123402,1350240.37432169,6.59706919677735,6.59706919677735,"Intratherm","LPI"
"Couesius plumbeus","59.40388333_-133.5752778","57.15412_-111.627445",NA,NA,13.6674473155629,20.2645165123402,13.6674473155629,20.2645165123402,1302481.76436391,6.59706919677735,6.59706919677735,"Intratherm","LPI"
"Couesius plumbeus","51.37627778_-121.2630556","56.675847_-111.12555",NA,NA,21.625539744984,20.2645165123402,21.625539744984,20.2645165123402,885791.229205384,1.36102323264382,1.36102323264382,"Intratherm","LPI"
"Couesius plumbeus","51.37627778_-121.2630556","57.15412_-111.627445",NA,NA,21.625539744984,20.2645165123402,21.625539744984,20.2645165123402,896249.702459988,1.36102323264382,1.36102323264382,"Intratherm","LPI"
"Couesius plumbeus","56.675847_-111.12555","57.15412_-111.627445",NA,NA,20.2645165123402,20.2645165123402,20.2645165123402,20.2645165123402,61357.5415703667,0,0,"LPI","LPI"
"Crinia parinsignifera","-37_145.887","-32_147.196",304.8,304.8,27.6180937636745,32.3601596470158,27.6180937636745,32.3601596470158,569385.502863748,4.74206588334137,4.74206588334137,"Intratherm","Intratherm"
"Crinia signifera","-43_147.371","-38_148.174",304.8,304.8,20.1125818349612,NA,20.1125818349612,NA,560724.157602056,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-43_147.371","-38_142.518",304.8,304.8,20.1125818349612,25.1305840063171,20.1125818349612,25.1305840063171,691498.750719277,5.01800217135591,5.01800217135591,"Intratherm","Intratherm"
"Crinia signifera","-43_147.371","-38_145.245",304.8,304.8,20.1125818349612,24.9460460505202,20.1125818349612,24.9460460505202,584910.074700488,4.83346421555909,4.83346421555909,"Intratherm","Intratherm"
"Crinia signifera","-43_147.371","-38_148.206",304.8,304.8,20.1125818349612,NA,20.1125818349612,NA,561058.277531067,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-43_147.371","-37_148.264",304.8,1905,20.1125818349612,17.606864341065,20.1125818349612,17.606864341065,672231.726667791,2.50571749389618,2.50571749389618,"Intratherm","Intratherm"
"Crinia signifera","-43_147.371","-34_151.342",304.8,304.8,20.1125818349612,NA,20.1125818349612,NA,1059577.31243816,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-43_147.371","-31_151.667",304.8,762,20.1125818349612,27.6892334225326,20.1125818349612,27.6892334225326,1388831.45678762,7.57665158757144,7.57665158757144,"Intratherm","Intratherm"
"Crinia signifera","-43_147.371","-27.559_152.276",304.8,107,20.1125818349612,29.1397327783494,20.1125818349612,29.1397327783494,1774876.77189803,9.02715094338822,9.02715094338822,"Intratherm","Intratherm"
"Crinia signifera","-38_148.174","-38_142.518",304.8,304.8,NA,25.1305840063171,NA,25.1305840063171,496073.324698516,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-38_148.174","-38_145.245",304.8,304.8,NA,24.9460460505202,NA,24.9460460505202,256924.07357077,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-38_148.174","-38_148.206",304.8,304.8,NA,NA,NA,NA,2807.07057276667,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-38_148.174","-37_148.264",304.8,1905,NA,17.606864341065,NA,17.606864341065,111602.875606979,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-38_148.174","-34_151.342",304.8,304.8,NA,NA,NA,NA,528753.760718132,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-38_148.174","-31_151.667",304.8,762,NA,27.6892334225326,NA,27.6892334225326,842365.683742909,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-38_148.174","-27.559_152.276",304.8,107,NA,29.1397327783494,NA,29.1397327783494,1223670.14144806,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-38_142.518","-38_145.245",304.8,304.8,25.1305840063171,24.9460460505202,25.1305840063171,24.9460460505202,239206.487164713,0.184537955796817,0.184537955796817,"Intratherm","Intratherm"
"Crinia signifera","-38_142.518","-38_148.206",304.8,304.8,25.1305840063171,NA,25.1305840063171,NA,498879.090669562,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-38_142.518","-37_148.264",304.8,1905,25.1305840063171,17.606864341065,25.1305840063171,17.606864341065,519433.877552728,7.52371966525209,7.52371966525209,"Intratherm","Intratherm"
"Crinia signifera","-38_142.518","-34_151.342",304.8,304.8,25.1305840063171,NA,25.1305840063171,NA,910329.600420146,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-38_142.518","-31_151.667",304.8,762,25.1305840063171,27.6892334225326,25.1305840063171,27.6892334225326,1144159.85350189,2.55864941621553,2.55864941621553,"Intratherm","Intratherm"
"Crinia signifera","-38_142.518","-27.559_152.276",304.8,107,25.1305840063171,29.1397327783494,25.1305840063171,29.1397327783494,1476214.53817634,4.00914877203231,4.00914877203231,"Intratherm","Intratherm"
"Crinia signifera","-38_145.245","-38_148.206",304.8,304.8,24.9460460505202,NA,24.9460460505202,NA,259730.792688706,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-38_145.245","-37_148.264",304.8,1905,24.9460460505202,17.606864341065,24.9460460505202,17.606864341065,288911.52152832,7.33918170945527,7.33918170945527,"Intratherm","Intratherm"
"Crinia signifera","-38_145.245","-34_151.342",304.8,304.8,24.9460460505202,NA,24.9460460505202,NA,706653.764647353,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-38_145.245","-31_151.667",304.8,762,24.9460460505202,27.6892334225326,24.9460460505202,27.6892334225326,976299.551455924,2.74318737201235,2.74318737201235,"Intratherm","Intratherm"
"Crinia signifera","-38_145.245","-27.559_152.276",304.8,107,24.9460460505202,29.1397327783494,24.9460460505202,29.1397327783494,1334574.77953474,4.19368672782912,4.19368672782912,"Intratherm","Intratherm"
"Crinia signifera","-38_148.206","-37_148.264",304.8,1905,NA,17.606864341065,NA,17.606864341065,111437.270457118,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-38_148.206","-34_151.342",304.8,304.8,NA,NA,NA,NA,527206.211274948,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-38_148.206","-31_151.667",304.8,762,NA,27.6892334225326,NA,27.6892334225326,841256.827824002,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-38_148.206","-27.559_152.276",304.8,107,NA,29.1397327783494,NA,29.1397327783494,1222739.85478517,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-37_148.264","-34_151.342",1905,304.8,17.606864341065,NA,17.606864341065,NA,435074.649362986,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-37_148.264","-31_151.667",1905,762,17.606864341065,27.6892334225326,17.606864341065,27.6892334225326,737917.325365877,10.0823690814676,10.0823690814676,"Intratherm","Intratherm"
"Crinia signifera","-37_148.264","-27.559_152.276",1905,107,17.606864341065,29.1397327783494,17.606864341065,29.1397327783494,1116414.25564265,11.5328684372844,11.5328684372844,"Intratherm","Intratherm"
"Crinia signifera","-34_151.342","-31_151.667",304.8,762,NA,27.6892334225326,NA,27.6892334225326,335348.813994911,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-34_151.342","-27.559_152.276",304.8,107,NA,29.1397327783494,NA,29.1397327783494,722539.698005518,NA,NA,"Intratherm","Intratherm"
"Crinia signifera","-31_151.667","-27.559_152.276",762,107,27.6892334225326,29.1397327783494,27.6892334225326,29.1397327783494,387585.078369517,1.45049935581678,1.45049935581678,"Intratherm","Intratherm"
"Ctenopharyngodon idella","26.47_99.15","34.95_-92.49",NA,NA,7.88559251265095,28.3822452891957,7.88559251265095,28.3822452891957,13091171.8787754,20.4966527765447,20.4966527765447,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.06_-101.04","33.17_-97.32",NA,NA,23.1090817538175,28.5454040527344,23.1090817538175,28.5454040527344,347045.01630123,5.43632229891691,5.43632229891691,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.06_-101.04","34.86_-96.73",NA,NA,23.1090817538175,30.3174779718573,23.1090817538175,30.3174779718573,445487.652269972,7.20839621803977,7.20839621803977,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.06_-101.04","35.66_-97.47",NA,NA,23.1090817538175,28.2693670099432,23.1090817538175,28.2693670099432,437426.132877895,5.16028525612571,5.16028525612571,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.06_-101.04","37.2_-113.26",NA,NA,23.1090817538175,24.5716352982955,23.1090817538175,24.5716352982955,1203013.25154205,1.46255354447798,1.46255354447798,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.06_-101.04","37.91_-122.06",NA,NA,23.1090817538175,17.7237897005948,23.1090817538175,17.7237897005948,1975470.34980483,5.38529205322266,5.38529205322266,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.06_-101.04","32.874_-110.809",NA,NA,23.1090817538175,30.117353404652,23.1090817538175,30.117353404652,912284.753817019,7.00827165083452,7.00827165083452,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.06_-101.04","33.21295_-97.118531",NA,NA,23.1090817538175,28.5454040527344,23.1090817538175,28.5454040527344,365917.246566981,5.43632229891691,5.43632229891691,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.06_-101.04","38.984_-92.146",NA,NA,23.1090817538175,22.9367011330345,23.1090817538175,22.9367011330345,1036427.68887984,0.172380620783024,0.172380620783024,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.06_-101.04","33.21_-97.15",NA,NA,23.1090817538175,28.5454040527344,23.1090817538175,28.5454040527344,362978.39792272,5.43632229891691,5.43632229891691,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.17_-97.32","34.86_-96.73",NA,NA,28.5454040527344,30.3174779718573,28.5454040527344,30.3174779718573,195847.151106104,1.77207391912287,1.77207391912287,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.17_-97.32","35.66_-97.47",NA,NA,28.5454040527344,28.2693670099432,28.5454040527344,28.2693670099432,277527.482774811,0.276037042791195,0.276037042791195,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.17_-97.32","37.2_-113.26",NA,NA,28.5454040527344,24.5716352982955,28.5454040527344,24.5716352982955,1515835.50406818,3.97376875443893,3.97376875443893,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.17_-97.32","37.91_-122.06",NA,NA,28.5454040527344,17.7237897005948,28.5454040527344,17.7237897005948,2294900.56369665,10.8216143521396,10.8216143521396,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.17_-97.32","32.874_-110.809",NA,NA,28.5454040527344,30.117353404652,28.5454040527344,30.117353404652,1258585.57941531,1.57194935191762,1.57194935191762,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.17_-97.32","33.21295_-97.118531",NA,NA,28.5454040527344,28.5454040527344,28.5454040527344,28.5454040527344,19367.7163668294,0,0,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.17_-97.32","38.984_-92.146",NA,NA,28.5454040527344,22.9367011330345,28.5454040527344,22.9367011330345,796900.523026208,5.60870291969993,5.60870291969993,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.17_-97.32","33.21_-97.15",NA,NA,28.5454040527344,28.5454040527344,28.5454040527344,28.5454040527344,16451.0695107604,0,0,"Intratherm","Intratherm"
"Cyprinella lutrensis","34.86_-96.73","35.66_-97.47",NA,NA,30.3174779718573,28.2693670099432,30.3174779718573,28.2693670099432,111602.422787671,2.04811096191406,2.04811096191406,"Intratherm","Intratherm"
"Cyprinella lutrensis","34.86_-96.73","37.2_-113.26",NA,NA,30.3174779718573,24.5716352982955,30.3174779718573,24.5716352982955,1508709.33468986,5.74584267356179,5.74584267356179,"Intratherm","Intratherm"
"Cyprinella lutrensis","34.86_-96.73","37.91_-122.06",NA,NA,30.3174779718573,17.7237897005948,30.3174779718573,17.7237897005948,2288055.90993928,12.5936882712624,12.5936882712624,"Intratherm","Intratherm"
"Cyprinella lutrensis","34.86_-96.73","32.874_-110.809",NA,NA,30.3174779718573,30.117353404652,30.3174779718573,30.117353404652,1318842.18353882,0.200124567205251,0.200124567205251,"Intratherm","Intratherm"
"Cyprinella lutrensis","34.86_-96.73","33.21295_-97.118531",NA,NA,30.3174779718573,28.5454040527344,30.3174779718573,28.5454040527344,186818.528294535,1.77207391912287,1.77207391912287,"Intratherm","Intratherm"
"Cyprinella lutrensis","34.86_-96.73","38.984_-92.146",NA,NA,30.3174779718573,22.9367011330345,30.3174779718573,22.9367011330345,613966.823538578,7.3807768388228,7.3807768388228,"Intratherm","Intratherm"
"Cyprinella lutrensis","34.86_-96.73","33.21_-97.15",NA,NA,30.3174779718573,28.5454040527344,30.3174779718573,28.5454040527344,187718.475748887,1.77207391912287,1.77207391912287,"Intratherm","Intratherm"
"Cyprinella lutrensis","35.66_-97.47","37.2_-113.26",NA,NA,28.2693670099432,24.5716352982955,28.2693670099432,24.5716352982955,1422910.42550943,3.69773171164773,3.69773171164773,"Intratherm","Intratherm"
"Cyprinella lutrensis","35.66_-97.47","37.91_-122.06",NA,NA,28.2693670099432,17.7237897005948,28.2693670099432,17.7237897005948,2200132.98682882,10.5455773093484,10.5455773093484,"Intratherm","Intratherm"
"Cyprinella lutrensis","35.66_-97.47","32.874_-110.809",NA,NA,28.2693670099432,30.117353404652,28.2693670099432,30.117353404652,1264595.46448968,1.84798639470881,1.84798639470881,"Intratherm","Intratherm"
"Cyprinella lutrensis","35.66_-97.47","33.21295_-97.118531",NA,NA,28.2693670099432,28.5454040527344,28.2693670099432,28.5454040527344,274308.269346873,0.276037042791195,0.276037042791195,"Intratherm","Intratherm"
"Cyprinella lutrensis","35.66_-97.47","38.984_-92.146",NA,NA,28.2693670099432,22.9367011330345,28.2693670099432,22.9367011330345,599019.056622623,5.33266587690873,5.33266587690873,"Intratherm","Intratherm"
"Cyprinella lutrensis","35.66_-97.47","33.21_-97.15",NA,NA,28.2693670099432,28.5454040527344,28.2693670099432,28.5454040527344,274310.091223098,0.276037042791195,0.276037042791195,"Intratherm","Intratherm"
"Cyprinella lutrensis","37.2_-113.26","37.91_-122.06",NA,NA,24.5716352982955,17.7237897005948,24.5716352982955,17.7237897005948,780320.538817707,6.84784559770064,6.84784559770064,"Intratherm","Intratherm"
"Cyprinella lutrensis","37.2_-113.26","32.874_-110.809",NA,NA,24.5716352982955,30.117353404652,24.5716352982955,30.117353404652,530805.103878688,5.54571810635654,5.54571810635654,"Intratherm","Intratherm"
"Cyprinella lutrensis","37.2_-113.26","33.21295_-97.118531",NA,NA,24.5716352982955,28.5454040527344,24.5716352982955,28.5454040527344,1531537.28716677,3.97376875443893,3.97376875443893,"Intratherm","Intratherm"
"Cyprinella lutrensis","37.2_-113.26","38.984_-92.146",NA,NA,24.5716352982955,22.9367011330345,24.5716352982955,22.9367011330345,1856240.58278374,1.634934165261,1.634934165261,"Intratherm","Intratherm"
"Cyprinella lutrensis","37.2_-113.26","33.21_-97.15",NA,NA,24.5716352982955,28.5454040527344,24.5716352982955,28.5454040527344,1528928.40212107,3.97376875443893,3.97376875443893,"Intratherm","Intratherm"
"Cyprinella lutrensis","37.91_-122.06","32.874_-110.809",NA,NA,17.7237897005948,30.117353404652,17.7237897005948,30.117353404652,1163584.96734613,12.3935637040572,12.3935637040572,"Intratherm","Intratherm"
"Cyprinella lutrensis","37.91_-122.06","33.21295_-97.118531",NA,NA,17.7237897005948,28.5454040527344,17.7237897005948,28.5454040527344,2310855.55151296,10.8216143521396,10.8216143521396,"Intratherm","Intratherm"
"Cyprinella lutrensis","37.91_-122.06","38.984_-92.146",NA,NA,17.7237897005948,22.9367011330345,17.7237897005948,22.9367011330345,2599020.16857484,5.21291143243963,5.21291143243963,"Intratherm","Intratherm"
"Cyprinella lutrensis","37.91_-122.06","33.21_-97.15",NA,NA,17.7237897005948,28.5454040527344,17.7237897005948,28.5454040527344,2308217.71066633,10.8216143521396,10.8216143521396,"Intratherm","Intratherm"
"Cyprinella lutrensis","32.874_-110.809","33.21295_-97.118531",NA,NA,30.117353404652,28.5454040527344,30.117353404652,28.5454040527344,1277163.41076484,1.57194935191762,1.57194935191762,"Intratherm","Intratherm"
"Cyprinella lutrensis","32.874_-110.809","38.984_-92.146",NA,NA,30.117353404652,22.9367011330345,30.117353404652,22.9367011330345,1810286.15755025,7.18065227161755,7.18065227161755,"Intratherm","Intratherm"
"Cyprinella lutrensis","32.874_-110.809","33.21_-97.15",NA,NA,30.117353404652,28.5454040527344,30.117353404652,28.5454040527344,1274246.23141409,1.57194935191762,1.57194935191762,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.21295_-97.118531","38.984_-92.146",NA,NA,28.5454040527344,22.9367011330345,28.5454040527344,22.9367011330345,782482.104148097,5.60870291969993,5.60870291969993,"Intratherm","Intratherm"
"Cyprinella lutrensis","33.21295_-97.118531","33.21_-97.15",NA,NA,28.5454040527344,28.5454040527344,28.5454040527344,28.5454040527344,2949.23575841236,0,0,"Intratherm","Intratherm"
"Cyprinella lutrensis","38.984_-92.146","33.21_-97.15",NA,NA,22.9367011330345,28.5454040527344,22.9367011330345,28.5454040527344,784372.846827467,5.60870291969993,5.60870291969993,"Intratherm","Intratherm"
"Cyprinella spiloptera","39.490383_-84.325019","36.94_-81.05",NA,NA,23.4595587990501,15.9185709173029,23.4595587990501,15.9185709173029,403243.769160832,7.54098788174717,7.54098788174717,"Intratherm","Intratherm"
"Cyprinodon bovinus","30.89_-102.88","30.88333_-102.88333",NA,NA,33.2668721979315,8.77117432541727,33.2668721979315,8.77117432541727,807.781186941676,24.4956978725142,24.4956978725142,"Intratherm","LPI"
"Cyprinodon dearborni","10.43_-64.2","10.643_-64.064",NA,NA,29.0592500209808,28.904000043869,29.0592500209808,28.904000043869,27995.5791890808,0.155249977111811,0.155249977111811,"Intratherm","Intratherm"
"Cyprinodon macularius","31.94_-113.02","32.874_-110.809",NA,NA,35.7591311368075,30.117353404652,35.7591311368075,30.117353404652,232348.52330328,5.64177773215554,5.64177773215554,"Intratherm","Intratherm"
"Cyprinodon nevadensis","34.07_-117.28","36.93_-117.31",NA,NA,18.6579903342507,33.0515436345881,18.6579903342507,33.0515436345881,318385.346231691,14.3935533003374,14.3935533003374,"Intratherm","Intratherm"
"Cyprinodon nevadensis","34.07_-117.28","36.34312_-118.745585",NA,NA,18.6579903342507,26.270427495783,18.6579903342507,26.270427495783,285997.565720561,7.61243716153231,7.61243716153231,"Intratherm","Intratherm"
