internalTaxonId,scientificName,name,language,main
22721657,Setophaga petechia,Golden Warbler,English,false
22721657,Setophaga petechia,Yellow Warbler,English,false
22721657,Setophaga petechia,American Yellow Warbler,English,true
3746,Canis lupus,Arctic Wolf,English,false
3746,Canis lupus,Common Wolf,English,false
3746,Canis lupus,Gray Wolf,English,false
3746,Canis lupus,Mexican Wolf,English,false
3746,Canis lupus,Plains Wolf,English,false
3746,Canis lupus,Timber Wolf,English,false
3746,Canis lupus,Tundra Wolf,English,false
3746,Canis lupus,Wolf,English,false
3746,Canis lupus,Dheeb,Arabic,false
3746,Canis lupus,Farkas,Hungarian,false
3746,Canis lupus,Hunt,Estonian,false
3746,Canis lupus,Kurt,Turkish,false
3746,Canis lupus,Lobo,Spanish; Castilian,false
3746,Canis lupus,Loup,French,false
3746,Canis lupus,Loup Gris,French,false
3746,Canis lupus,Loup Vulgaire,French,false
3746,Canis lupus,Lup,Romanian,false
3746,Canis lupus,Lupo,Italian,false
3746,Canis lupus,Saaral Chono,Mongolian,false
3746,Canis lupus,Susi,Finnish,false
3746,Canis lupus,Ujku,Albanian,false
3746,Canis lupus,Ulv,Norwegian,false
3746,Canis lupus,Varg,Swedish,false
3746,Canis lupus,Vilkas,Lithuanian,false
3746,Canis lupus,Vilks,Latvian,false
3746,Canis lupus,Vlk,Slovak,false
3746,Canis lupus,Vlk,Czech,false
3746,Canis lupus,Volk,Slovenian,false
3746,Canis lupus,Vuk,Croatian,false
3746,Canis lupus,Wilk,Polish,false
3746,Canis lupus,Wolf,German,false
3746,Canis lupus,الذئب العربي,Arabic,false
3746,Canis lupus,λύκος,"Greek, Modern (1453-)",false
3746,Canis lupus,вовк,Ukrainian,false
3746,Canis lupus,волк,Russian,false
3746,Canis lupus,вук,Serbian,false
3746,Canis lupus,Grey Wolf,English,true
164229,Spirodela polyrhiza,Adas El-moya,Arabic,false
164229,Spirodela polyrhiza,Ads El-maia,Arabic,false
164229,Spirodela polyrhiza,Lenticule à plusieurs racines,French,false
164229,Spirodela polyrhiza,Greater Duckweed,English,true
163982,Potamogeton pusillus,Brasca Palermitana,Italian,false
163982,Potamogeton pusillus,Potamot de Palerme,French,false
163982,Potamogeton pusillus,Potamot Fluet,French,false
163982,Potamogeton pusillus,Lesser Pondweed,English,true
168962,Stuckenia pectinata,Busaha,Undetermined,false
168962,Stuckenia pectinata,Fennel Pondweed,English,true
164153,Trapa natans,Water Chestnut,English,false
164153,Trapa natans,Arrë uji,Albanian,false
164153,Trapa natans,Castagna d'acqua,Italian,false
164153,Trapa natans,Châtaigne d'eau,French,false
164153,Trapa natans,Kacirom,Albanian,false
164153,Trapa natans,Lingjiao,Chinese,false
164153,Trapa natans,Mâcre nageante,French,false
164153,Trapa natans,Orašak,Serbian,false
164153,Trapa natans,Vodeni orah,Serbian,false
164153,Trapa natans,Vodeni orašac,Croatian,false
164153,Trapa natans,Voden oreh,Bulgarian,false
164153,Trapa natans,Vodni orešek,Slovenian,false
164153,Trapa natans,Wassernuss,German,false
164153,Trapa natans,Водно оревче,Macedonian,false
164153,Trapa natans,Джулюн,Bulgarian,false
164153,Trapa natans,Косорања,Serbian,false
164153,Trapa natans,Water Caltrop,English,true
164208,Typha domingensis,Bout,Arabic,false
164208,Typha domingensis,Burdi,Arabic,false
